online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
166.1950000000,192.9110000000,118.9990000000,3.4600000000,2.5910000000,1.1790000000,3.2290000000,2.7070000000,1.2730000000,3.2090000000,2.6640000000,3.0050000000,2.9770000000,2.6250000000,15.3520000000,910.3320000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2859.2260000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1418.3590000000,1411.2430000000,0.0040000000,1440.8640000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9702258416,0.9702258416
160.5840000000,185.1780000000,110.4440000000,3.3130000000,2.5160000000,1.1610000000,3.1030000000,2.6100000000,1.2410000000,3.1570000000,2.6780000000,2.7440000000,3.0290000000,2.5450000000,15.2480000000,764.8920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2463.5090000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1191.1830000000,1183.2550000000,0.0040000000,1272.3250000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8352455091,0.8352455091
164.2370000000,191.6910000000,119.2000000000,3.3980000000,2.5130000000,1.1140000000,3.1940000000,2.6760000000,1.2540000000,3.1740000000,2.6100000000,2.8770000000,2.8190000000,2.5290000000,15.3310000000,910.5350000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2705.1220000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1267.8960000000,1260.6180000000,0.0030000000,1437.2240000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9481877442,0.9481877442
159.8670000000,181.3650000000,108.9040000000,3.3940000000,2.4080000000,1.1980000000,3.1320000000,2.6030000000,1.1640000000,3.1450000000,2.6340000000,2.7780000000,3.0120000000,2.5860000000,15.0350000000,772.4470000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2663.6640000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1390.0270000000,1382.1700000000,0.0040000000,1273.6340000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0338718500,1.0338718500
164.3900000000,188.7440000000,118.2230000000,3.3020000000,2.5800000000,1.1300000000,3.2400000000,2.5920000000,1.2100000000,3.1770000000,2.6270000000,2.8640000000,2.8420000000,2.5780000000,15.1640000000,852.1600000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2645.1320000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1270.4370000000,1264.0270000000,0.0020000000,1374.6930000000,98545454,96449301,49947,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,0.8517957470,0.8517957470
163.8050000000,189.0790000000,113.7250000000,3.2850000000,2.5710000000,1.1780000000,3.2700000000,2.6110000000,1.1770000000,3.2140000000,2.6070000000,2.9150000000,2.9150000000,2.5830000000,15.2720000000,815.5340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2621.9670000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1288.1420000000,1280.0010000000,0.0020000000,1333.8220000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9820702203,0.9820702203
170.4570000000,196.5050000000,124.0470000000,3.3730000000,2.4820000000,1.2010000000,3.1020000000,2.5980000000,1.2120000000,3.1960000000,2.6630000000,2.9530000000,2.9870000000,2.5100000000,15.2850000000,953.2430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2738.1150000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1242.2120000000,1232.2890000000,0.0020000000,1495.9000000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9959591648,0.9959591648
162.1950000000,186.3280000000,111.8290000000,3.2310000000,2.6410000000,1.2010000000,3.2010000000,2.6020000000,1.2340000000,3.1380000000,2.7280000000,2.7910000000,3.0300000000,2.6600000000,15.1660000000,796.4030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2544.4890000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1236.0650000000,1228.0170000000,0.0050000000,1308.4220000000,98545454,98546469,49947,49956,96945321,96945312,96945321,94848144,0,0,1600133,1601157,0.8415110265,0.8415110265
166.2710000000,195.3130000000,120.7370000000,3.3280000000,2.4900000000,1.2250000000,3.1580000000,2.7240000000,1.2610000000,3.3480000000,2.6410000000,2.9330000000,3.0140000000,2.5330000000,15.7010000000,914.4310000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2914.1420000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1465.2510000000,1453.5410000000,0.0020000000,1448.8890000000,98545454,94352124,49947,49956,96945321,92750967,96945312,90653790,0,0,1600133,1601157,1.0825735597,1.0825735597
164.0940000000,188.9330000000,114.7680000000,3.4240000000,2.6210000000,1.1690000000,3.2420000000,2.5820000000,1.2580000000,3.1140000000,2.6580000000,2.8170000000,2.9390000000,2.5680000000,15.2360000000,805.8960000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2677.4410000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1352.1220000000,1344.5480000000,0.0030000000,1325.3160000000,98545454,96449301,49947,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,0.7250274960,0.7250274960
180.0330000000,207.9870000000,133.2030000000,3.4640000000,2.6320000000,1.3330000000,3.3060000000,2.7310000000,1.2800000000,3.3210000000,2.7150000000,3.0650000000,3.0570000000,2.6110000000,15.7530000000,1117.8470000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3269.1800000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1576.5330000000,1566.1890000000,0.0030000000,1692.6460000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7044928747,0.7044928747
161.3300000000,187.3720000000,113.2950000000,3.2880000000,2.5710000000,1.1270000000,3.1320000000,2.6030000000,1.1950000000,3.2140000000,2.6540000000,2.7660000000,2.9550000000,2.5610000000,14.8710000000,795.6760000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2465.7970000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1157.2990000000,1149.8290000000,0.0020000000,1308.4960000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9740467698,0.9740467698
162.8280000000,189.4210000000,114.4910000000,3.2580000000,2.5620000000,1.2510000000,3.2150000000,2.6450000000,1.2070000000,3.3610000000,2.6020000000,2.9610000000,2.9440000000,2.6090000000,15.1410000000,812.4810000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2516.0970000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1185.3260000000,1179.2910000000,0.0040000000,1330.7690000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8233772929,0.8233772929
170.4530000000,197.7360000000,121.4850000000,3.4190000000,2.6600000000,1.1700000000,3.2680000000,2.6840000000,1.2060000000,3.2440000000,2.6380000000,3.0890000000,2.9690000000,2.7610000000,15.5320000000,899.4300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2732.8760000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1291.1780000000,1284.7420000000,0.0030000000,1441.6970000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8681337291,0.8681337291
160.1390000000,183.3110000000,109.5800000000,3.2530000000,2.5810000000,1.1070000000,3.2040000000,2.6170000000,1.1740000000,3.1660000000,2.5480000000,2.8130000000,2.9850000000,2.5840000000,15.1880000000,768.7830000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2565.0340000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1291.1290000000,1282.9320000000,0.0030000000,1273.9030000000,98545454,96449301,49947,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,0.8324754575,0.8324754575
159.5230000000,182.9400000000,110.7960000000,3.2600000000,2.5730000000,1.2040000000,3.2410000000,2.6040000000,1.1740000000,3.1390000000,2.6580000000,2.7450000000,2.9640000000,2.5990000000,14.7910000000,792.4300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2678.4460000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1382.0440000000,1374.9060000000,0.0020000000,1296.4000000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.6673834944,0.6673834944
160.2810000000,184.2930000000,112.4890000000,3.3910000000,2.5130000000,1.1340000000,3.1770000000,2.6010000000,1.2250000000,3.2120000000,2.6270000000,2.7450000000,2.9220000000,2.5990000000,14.9380000000,778.5600000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2637.6520000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1351.1640000000,1344.5890000000,0.0040000000,1286.4850000000,98545454,96449301,49947,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,1.0135973276,1.0135973276
158.1440000000,182.7080000000,109.4390000000,3.2280000000,2.5260000000,1.2010000000,3.2170000000,2.5210000000,1.1680000000,3.1720000000,2.6410000000,2.7430000000,2.9320000000,2.5890000000,14.8350000000,767.4830000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2669.8090000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1401.5440000000,1395.6800000000,0.0030000000,1268.2640000000,98545454,98546478,49947,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.9279930049,0.9279930049
164.3190000000,189.5080000000,115.3040000000,3.1690000000,2.6040000000,1.1530000000,3.2180000000,2.7000000000,1.2190000000,3.3510000000,2.6490000000,2.9170000000,2.9340000000,2.5780000000,15.4850000000,852.0670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2799.0240000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1425.8340000000,1418.1620000000,0.0020000000,1373.1890000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8668806614,0.8668806614
162.0420000000,185.2650000000,112.5390000000,3.3520000000,2.5500000000,1.1580000000,3.2250000000,2.6560000000,1.1870000000,3.1980000000,2.5530000000,2.7220000000,2.8680000000,2.6150000000,15.0290000000,786.0030000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2655.4370000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1358.6870000000,1350.0050000000,0.0020000000,1296.7470000000,98545454,96449301,49947,49956,96945321,94848144,96945321,94848144,0,0,1600133,1601157,0.7452001142,0.7452001142
161.7280000000,186.0110000000,110.7940000000,3.3200000000,2.5300000000,1.1350000000,3.1910000000,2.6120000000,1.2430000000,3.0760000000,2.7770000000,2.8260000000,3.0280000000,2.6200000000,14.9590000000,775.5090000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2719.9390000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1434.8040000000,1427.8440000000,0.0040000000,1285.1330000000,98545454,94352124,49947,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,0.9376593732,0.9376593732
159.7280000000,183.6680000000,111.2680000000,3.2110000000,2.5620000000,1.1190000000,3.1530000000,2.6740000000,1.2350000000,3.1670000000,2.6570000000,2.7810000000,3.0280000000,2.4690000000,14.9550000000,775.0570000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2509.2410000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1228.6420000000,1219.9840000000,0.0030000000,1280.5970000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8063446134,0.8063446134
164.2140000000,190.8220000000,118.1360000000,3.4390000000,2.5820000000,1.2430000000,3.3420000000,2.4990000000,1.2670000000,3.1100000000,2.6400000000,2.8210000000,2.8820000000,2.6230000000,16.1540000000,866.7490000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2802.6690000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1410.1040000000,1403.7050000000,0.0010000000,1392.5630000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7781654464,0.7781654464
163.2880000000,184.6310000000,110.9640000000,3.2820000000,2.6410000000,1.2090000000,3.0610000000,2.6960000000,1.1900000000,3.2420000000,2.6960000000,2.7010000000,2.9960000000,2.5280000000,14.9660000000,786.3590000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2479.9990000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1183.5570000000,1174.2650000000,0.0030000000,1296.4400000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9026770121,0.9026770121
163.6750000000,187.4970000000,116.0750000000,3.3540000000,2.5120000000,1.1740000000,3.2450000000,2.6100000000,1.1910000000,3.1770000000,2.6580000000,2.8350000000,2.9280000000,2.5900000000,15.2230000000,838.1760000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2635.8850000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1279.0950000000,1273.0310000000,0.0020000000,1356.7890000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7397703118,0.7397703118
161.5200000000,181.5120000000,110.1370000000,3.2840000000,2.6160000000,1.1430000000,3.1790000000,2.6110000000,1.1960000000,3.0770000000,2.5910000000,2.7870000000,2.8510000000,2.6090000000,14.9440000000,770.1710000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2419.5230000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1145.6630000000,1138.6260000000,0.0010000000,1273.8590000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9833698835,0.9833698835
164.6670000000,192.9470000000,118.9170000000,3.3760000000,2.5170000000,1.1530000000,3.3250000000,2.6410000000,1.2070000000,3.1370000000,2.6200000000,2.9510000000,3.0070000000,2.5510000000,15.0380000000,886.9620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2576.5540000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1161.5710000000,1153.9250000000,0.0020000000,1414.9800000000,98545454,98546478,49947,49956,96945321,96945321,96945313,94848144,0,0,1600133,1601157,0.9235016141,0.9235016141
