,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0002.jpg,True,True,0.5056485571086422,0.5056485571,64.29560875892639,47.62396264076233,16.671646118164062,0,0,1886.8200000000,2222.7370000000,1520.2560000000,26.3310000000,19.7110000000,10.3730000000,26.0220000000,20.5020000000,7.0670000000,26.2590000000,20.1130000000,28.2850000000,23.3230000000,20.3300000000,116.5160000000,14054.3780000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32233.2890000000,0.3230000000,0.3470000000,22.2430000000,145.2620000000,12125.2640000000,12060.1800000000,0.0110000000,20108.0140000000,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.5056485571,0.5056485571
1,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0003.jpg,False,True,0.6268200147005862,0.6268200147,64.44628572463989,47.83138418197632,16.614901542663574,0,0,1885.4610000000,2216.7780000000,1526.4470000000,26.1890000000,18.8680000000,10.6310000000,24.2660000000,19.5700000000,7.0740000000,24.8570000000,21.0910000000,24.4720000000,28.3540000000,22.4490000000,125.8550000000,14152.1110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32388.1150000000,0.3190000000,0.3150000000,20.2770000000,144.3820000000,12175.1430000000,12110.8790000000,0.0070000000,20212.9610000000,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.6268200147,0.6268200147
2,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,True,True,0.5508957279444022,0.5508957279,64.37719774246216,47.68685865402222,16.69033908843994,0,0,1893.8000000000,2224.1580000000,1523.1030000000,23.6100000000,18.5770000000,8.3850000000,24.6860000000,21.4180000000,6.9990000000,24.9140000000,19.7550000000,28.7600000000,25.0240000000,22.8900000000,131.9580000000,14149.4470000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32318.5200000000,0.3510000000,0.3150000000,16.9830000000,145.6410000000,12091.6960000000,12027.5410000000,0.0080000000,20226.8150000000,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.5508957279,0.5508957279
3,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Christian_Lirette/Christian_Lirette_0001.jpg,False,False,0.840137899748102,0.8401378997,64.42210698127747,47.71649932861328,16.705607652664185,0,0,1898.7350000000,2255.0720000000,1536.9010000000,24.2330000000,18.1610000000,8.3120000000,24.7370000000,21.7800000000,5.5230000000,25.1000000000,21.7880000000,26.9200000000,24.0920000000,21.2410000000,115.3480000000,14119.9100000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32330.6000000000,0.3280000000,0.3190000000,22.3350000000,143.3360000000,12099.2930000000,12033.7820000000,0.0080000000,20231.2980000000,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.8401378997,0.8401378997
4,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/James_Hill/James_Hill_0001.jpg,False,False,0.8561684093365605,0.8561684093,64.26204228401184,47.57508873939514,16.6869535446167,0,0,1877.2360000000,2231.1710000000,1516.9920000000,27.2490000000,18.5840000000,10.4350000000,25.0710000000,20.3820000000,6.1790000000,28.5790000000,20.5200000000,29.4920000000,25.4670000000,19.9290000000,133.1580000000,14137.8300000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32236.0570000000,0.3200000000,0.3180000000,22.7460000000,146.7940000000,12025.4660000000,11959.5130000000,0.0080000000,20210.5810000000,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.8561684093,0.8561684093
5,lfw/Abdoulaye_Wade/Abdoulaye_Wade_0001.jpg,lfw/Vladimiro_Montesinos/Vladimiro_Montesinos_0001.jpg,False,False,0.9119608532048846,0.9119608532,64.34086394309998,47.653621435165405,16.68724250793457,0,0,1878.8600000000,2213.0680000000,1529.1140000000,26.3200000000,19.5980000000,9.8120000000,28.2870000000,22.7440000000,6.2520000000,25.9590000000,19.8960000000,29.6430000000,24.0440000000,20.2210000000,133.6630000000,14115.1620000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32291.3730000000,0.3670000000,0.3120000000,14.1410000000,148.1600000000,12105.2790000000,12039.0270000000,0.0070000000,20186.0860000000,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.9119608532,0.9119608532
0,lfw/Abdullah/Abdullah_0001.jpg,lfw/Abdullah/Abdullah_0002.jpg,True,True,0.42628567356221436,0.4262856736,64.39299058914185,47.64388585090637,16.749104738235474,0,0,1884.5660000000,2212.8240000000,1524.1240000000,24.8780000000,18.6530000000,9.3630000000,26.6290000000,22.1430000000,6.9810000000,27.4410000000,19.3360000000,27.1080000000,25.7660000000,23.4160000000,119.6860000000,14159.9330000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32279.5000000000,0.3290000000,0.3120000000,20.4820000000,147.8460000000,12067.8530000000,12003.5050000000,0.0080000000,20211.6380000000,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.4262856736,0.4262856736
1,lfw/Abdullah/Abdullah_0001.jpg,lfw/Abdullah/Abdullah_0003.jpg,True,True,0.5071483736713169,0.5071483737,64.43645930290222,47.645259141922,16.791200160980225,0,0,1883.0460000000,2242.6980000000,1523.3410000000,25.4350000000,18.4170000000,9.2540000000,24.4200000000,21.5880000000,6.0280000000,29.4260000000,19.6260000000,33.9130000000,23.5140000000,21.6800000000,122.7630000000,14136.7110000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32333.1350000000,0.3390000000,0.3260000000,19.8980000000,146.9950000000,12108.3220000000,12043.6740000000,0.0080000000,20224.8030000000,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.5071483737,0.5071483737
2,lfw/Abdullah/Abdullah_0001.jpg,lfw/Abdullah/Abdullah_0004.jpg,False,True,0.8490548690086432,0.849054869,64.50626230239868,47.83328104019165,16.67298126220703,0,0,1901.1580000000,2227.8250000000,1563.2520000000,25.4630000000,19.1940000000,12.8760000000,22.7440000000,21.5960000000,5.8530000000,25.3450000000,22.6880000000,26.8310000000,23.4430000000,21.5000000000,127.6660000000,14165.8670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32518.9680000000,0.3250000000,0.3140000000,13.0900000000,157.5010000000,12229.9630000000,12164.3020000000,0.0070000000,20288.9970000000,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.8490548690,0.8490548690
3,lfw/Abdullah/Abdullah_0001.jpg,lfw/Tiffany_Limos/Tiffany_Limos_0001.jpg,False,False,0.977033267143638,0.9770332671,64.63031721115112,47.887516021728516,16.742801189422607,0,0,1881.6310000000,2221.3040000000,1531.8740000000,26.6130000000,20.1210000000,11.2560000000,27.1490000000,21.6430000000,7.6550000000,27.3670000000,21.3800000000,25.8900000000,25.0810000000,20.2540000000,127.2620000000,14201.9950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32433.1580000000,0.3460000000,0.3380000000,14.6690000000,144.1550000000,12153.0150000000,12088.7610000000,0.0080000000,20280.1220000000,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.9770332671,0.9770332671
4,lfw/Abdullah/Abdullah_0001.jpg,lfw/Craig_David/Craig_David_0001.jpg,False,False,0.9065395170890086,0.9065395171,64.51224327087402,47.79630136489868,16.715941905975342,0,0,1884.2100000000,2213.8110000000,1524.4370000000,25.3110000000,21.5850000000,8.7990000000,26.1940000000,22.0240000000,8.0580000000,24.8470000000,20.5030000000,31.1560000000,24.3150000000,21.5100000000,130.9320000000,14169.2340000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32394.9330000000,0.3060000000,0.3110000000,18.6230000000,149.5770000000,12159.0910000000,12094.0280000000,0.0080000000,20235.8320000000,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9065395171,0.9065395171
5,lfw/Abdullah/Abdullah_0001.jpg,lfw/Takuma_Sato/Takuma_Sato_0001.jpg,False,False,0.7709139964066636,0.7709139964,64.20385479927063,47.4871563911438,16.71669840812683,0,0,1887.8870000000,2229.5280000000,1519.2430000000,26.7200000000,19.2030000000,8.2260000000,22.4190000000,20.2730000000,6.3980000000,28.1100000000,20.3410000000,27.9550000000,24.1280000000,21.2330000000,126.9340000000,14005.3940000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,32123.6050000000,0.3320000000,0.3050000000,13.0890000000,145.4570000000,12048.7930000000,11983.4700000000,0.0070000000,20074.8020000000,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.7709139964,0.7709139964
