,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.430785756074368,0.4307857561,16.914076328277588,14.986253261566162,1.9278230667114258,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.03,0.58,31%,0:14.63,0,0,0,0,371652,0,0,147553,148829,126,0,0,0,0,0,0,4096,0,not measured,not measured,119.3020000000,133.0020000000,84.1120000000,2.3850000000,2.1310000000,0.9590000000,2.1550000000,2.1470000000,0.9590000000,2.4530000000,2.0940000000,1.8170000000,2.2790000000,2.0630000000,11.5690000000,3208.3210000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12393.9820000000,0.0760000000,0.0890000000,467.1940000000,246.9360000000,8807.4880000000,8803.1730000000,0.0020000000,3586.4940000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.4307857561,0.4307857561
1,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Margaret_Okayo/Margaret_Okayo_0001.jpg,False,False,0.9697419308550292,0.9697419309,16.73512315750122,14.806982278823853,1.9281408786773682,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.96,0.61,31%,0:14.47,0,0,0,0,373952,0,0,148064,149574,149,0,0,0,0,0,0,4096,0,not measured,not measured,93.4410000000,102.8720000000,74.0350000000,1.7140000000,1.5270000000,0.7450000000,1.6830000000,1.5270000000,0.8020000000,1.9520000000,1.3790000000,1.4040000000,1.5980000000,1.4770000000,8.8110000000,3266.0070000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12223.5460000000,0.0610000000,0.0720000000,402.7170000000,291.9780000000,8655.0420000000,8650.7480000000,0.0010000000,3568.5020000000,98546487,98545454,49947,49956,96945330,96945322,96945330,96945321,0,0,1601157,1600132,0.9697419309,0.9697419309
0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639357213838,0.4893639357,17.234265565872192,15.302897930145264,1.9313676357269287,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.41,0.90,35%,0:14.90,0,0,0,0,373608,0,0,148064,149517,24,0,0,0,0,0,0,4096,0,not measured,not measured,155.6230000000,179.0790000000,138.3650000000,3.1980000000,2.7480000000,1.6630000000,2.8720000000,2.5970000000,1.7140000000,3.8080000000,2.5880000000,3.3330000000,2.9500000000,2.4710000000,17.3870000000,3582.3210000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12717.9970000000,0.1020000000,0.1230000000,396.2260000000,242.3780000000,8603.8330000000,8599.4130000000,0.0010000000,4114.1620000000,98546478,98545454,49956,49956,96945321,96945330,96945321,96945321,0,0,1601157,1600124,0.4893639357,0.4893639357
1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.4849833189643322,0.484983319,16.979490995407104,15.052747964859009,1.9267430305480957,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.80,0.76,37%,0:14.70,0,0,0,0,375788,0,0,148579,142781,23,0,0,0,0,0,0,4096,0,not measured,not measured,109.6120000000,111.7260000000,87.6960000000,2.1740000000,1.5290000000,0.9750000000,1.6750000000,1.4410000000,0.8220000000,2.0020000000,1.4600000000,1.6750000000,1.6420000000,1.4890000000,10.1210000000,3414.2370000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12515.2420000000,0.1030000000,0.1100000000,405.4060000000,243.8360000000,8756.9150000000,8748.7210000000,0.0050000000,3758.3250000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.4849833190,0.4849833190
2,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0004.jpg,True,True,0.5589126656877189,0.5589126657,16.859357357025146,14.935264587402344,1.9240927696228027,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.06,0.66,32%,0:14.59,0,0,0,0,373884,0,0,148068,148265,67,0,0,0,0,0,0,4096,0,not measured,not measured,118.1600000000,123.8290000000,95.1000000000,2.1230000000,1.7540000000,0.8620000000,1.7840000000,1.8680000000,0.9180000000,2.1330000000,1.7150000000,2.0610000000,1.9330000000,1.5410000000,11.2010000000,3368.2630000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12432.3780000000,0.0940000000,0.1130000000,386.0270000000,245.2650000000,8688.6570000000,8684.3410000000,0.0010000000,3743.7200000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.5589126657,0.5589126657
3,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0005.jpg,False,True,0.695187324294662,0.6951873243,16.85794162750244,14.937503814697266,1.9204378128051758,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.59,0.76,36%,0:14.58,0,0,0,0,373360,0,0,148573,147084,749,0,0,0,0,0,0,4096,0,not measured,not measured,138.5550000000,148.4400000000,115.2830000000,2.5320000000,2.1750000000,1.0590000000,2.1990000000,2.0060000000,0.9560000000,2.7550000000,1.9020000000,2.1020000000,2.2610000000,1.9170000000,12.7670000000,3301.6100000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12406.9850000000,0.0850000000,0.1050000000,382.3600000000,248.7530000000,8658.5710000000,8650.5580000000,0.0040000000,3748.4110000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.6951873243,0.6951873243
4,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0006.jpg,False,True,0.8743329872996608,0.8743329873,16.839258432388306,14.917994022369385,1.921264410018921,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.23,0.67,33%,0:14.57,0,0,0,0,371308,0,0,147545,148622,25,0,0,0,0,0,0,4096,0,not measured,not measured,117.4540000000,120.8130000000,87.1810000000,1.9680000000,1.6690000000,0.9660000000,1.9130000000,1.4890000000,0.8760000000,2.1480000000,1.6630000000,2.0140000000,1.8140000000,1.5840000000,10.1720000000,3253.5390000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12355.3040000000,0.0690000000,0.0710000000,413.2060000000,247.5200000000,8740.1100000000,8731.5400000000,0.0020000000,3615.1910000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.8743329873,0.8743329873
5,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0007.jpg,True,True,0.5664288380481566,0.566428838,16.876682996749878,14.935472011566162,1.9412109851837158,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.78,0.73,30%,0:14.55,0,0,0,0,373384,0,0,148061,148111,28,0,0,0,0,0,0,4096,0,not measured,not measured,124.1990000000,134.8210000000,83.2950000000,2.5350000000,2.0300000000,0.9470000000,2.2870000000,2.0490000000,0.8160000000,2.4210000000,2.4320000000,1.7300000000,2.2360000000,2.1560000000,11.8530000000,3204.5160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12345.7240000000,0.1250000000,0.1130000000,372.1310000000,243.2950000000,8756.8240000000,8752.5010000000,0.0020000000,3588.8990000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.5664288380,0.5664288380
6,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0008.jpg,False,True,0.7991299092450765,0.7991299092,17.13050079345703,15.210129737854004,1.9203710556030273,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.61,0.97,37%,0:14.84,0,0,0,0,373488,0,1,148062,145005,158,0,0,0,0,0,0,4096,0,not measured,not measured,158.3950000000,170.0320000000,121.7310000000,3.1630000000,2.5190000000,1.4230000000,2.8130000000,2.4750000000,1.2880000000,3.2500000000,2.7030000000,2.6180000000,2.9110000000,2.7090000000,15.6810000000,3410.7510000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12638.1010000000,0.0790000000,0.0950000000,394.1790000000,263.4280000000,8723.0430000000,8715.7050000000,0.0040000000,3915.0560000000,98546487,98545454,49947,49956,96945330,96955410,96945321,96945321,0,0,1601157,1590044,0.7991299092,0.7991299092
7,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Debra_Brown/Debra_Brown_0002.jpg,False,False,0.9249521327688698,0.9249521328,16.880879163742065,14.943660974502563,1.937218189239502,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",4.86,0.89,39%,0:14.57,0,0,0,0,373728,0,0,148064,141030,40,0,0,0,0,0,0,4096,0,not measured,not measured,113.8540000000,120.1420000000,87.3830000000,2.0630000000,1.8050000000,0.8520000000,1.7100000000,1.5850000000,0.8790000000,2.2050000000,1.5910000000,1.6480000000,1.7760000000,1.4970000000,10.0400000000,3292.6650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,12315.7800000000,0.1050000000,0.1140000000,481.2550000000,243.8930000000,8666.1870000000,8658.0530000000,0.0040000000,3649.5900000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.9249521328,0.9249521328
