,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,84.97969245910645,56.01402020454407,28.965672254562378,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.79,9.53,72%,0:55.37,0,0,0,0,143968,0,0,61413,72055,46348,0,0,0,0,0,0,4096,0,not measured,not measured,850.8490000000,911.0730000000,741.3980000000,17.4920000000,14.3420000000,6.1940000000,15.8250000000,13.6260000000,6.6140000000,16.7160000000,12.6980000000,20.4940000000,14.9310000000,13.8240000000,94.8380000000,30751.6180000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42545.3380000000,0.5860000000,0.5360000000,42.0070000000,1659.8150000000,8981.4870000000,8939.5830000000,0.0110000000,33563.8390000000,27761630,27761118,29220,29220,27211913,27211913,27211905,27211913,0,0,549717,549205,0.3585660458,0.3585660458
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,85.21737003326416,56.126850605010986,29.090519428253174,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.05,8.76,71%,0:55.49,0,0,0,0,142264,0,0,60966,70405,48330,0,0,0,0,0,0,4096,0,not measured,not measured,847.1090000000,934.0850000000,747.4490000000,18.8310000000,14.7230000000,5.2050000000,15.2650000000,13.4230000000,6.2810000000,16.1210000000,12.0300000000,19.2920000000,14.7130000000,14.4730000000,100.5000000000,30638.2310000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42608.9570000000,0.6850000000,0.5080000000,21.9090000000,1680.7270000000,9129.7450000000,9087.8310000000,0.0120000000,33479.2010000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Charles_Tannok/Charles_Tannok_0001.jpg,False,False,0.9804796893149614,0.9804797173,85.12022399902344,56.136000633239746,28.98422336578369,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.85,9.55,72%,0:55.50,0,0,0,0,145760,0,0,61863,72475,48453,0,0,0,0,0,0,4096,0,not measured,not measured,845.9440000000,923.2380000000,751.6780000000,20.8770000000,16.8310000000,5.9140000000,15.6720000000,13.1520000000,5.5300000000,15.5480000000,11.8590000000,18.2210000000,14.3360000000,13.2960000000,98.8060000000,30773.1379999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42665.4440000000,0.5790000000,0.4910000000,42.2200000000,1674.5020000000,9059.6770000000,9017.9780000000,0.0120000000,33605.7560000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9804797173,0.9804797173
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Daniela_Hantuchova/Daniela_Hantuchova_0001.jpg,False,False,1.068615548312664,1.0686155558,85.03751158714294,55.97774648666382,29.059765100479126,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.05,9.35,73%,0:55.33,0,0,0,0,144052,0,0,61415,72128,48737,0,0,0,0,0,0,4096,0,not measured,not measured,844.4530000000,927.6000000000,756.4910000000,20.6810000000,16.2680000000,6.8840000000,13.9650000000,12.6060000000,6.9350000000,13.8810000000,12.6870000000,20.9120000000,14.8470000000,14.5620000000,96.9030000000,30639.4640000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42449.0450000000,0.6810000000,0.5270000000,18.9090000000,1670.4530000000,8963.7430000000,8921.8830000000,0.0120000000,33485.2890000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.0686155558,1.0686155558
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,85.07694721221924,56.00636124610901,29.07058596611023,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.83,8.92,71%,0:55.35,0,0,0,0,143692,0,0,61334,71421,47071,0,0,0,0,0,0,4096,0,not measured,not measured,861.8540000000,926.5340000000,752.4660000000,20.9620000000,17.9610000000,6.4410000000,14.5760000000,14.8690000000,5.8430000000,15.3890000000,12.8130000000,18.9940000000,14.6500000000,12.3680000000,100.0540000000,30554.2170000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42426.0940000000,0.6080000000,0.4920000000,205.6110000000,1669.2550000000,9010.4870000000,8968.6580000000,0.0110000000,33415.5950000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Rick_Bland/Rick_Bland_0001.jpg,False,False,0.8709414154291153,0.8709414005,85.12834739685059,56.134652614593506,28.99369478225708,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.11,8.92,72%,0:55.47,0,0,0,0,143968,0,0,61417,72560,46251,0,0,0,0,0,0,4096,0,not measured,not measured,852.4400000000,932.2680000000,734.2950000000,19.5230000000,14.9620000000,5.7920000000,14.2220000000,14.3560000000,5.5770000000,15.7260000000,12.6260000000,18.6840000000,14.2390000000,12.6340000000,95.5100000000,30620.4519999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42541.5940000000,0.6850000000,0.5400000000,106.5010000000,1685.9180000000,9102.8700000000,9061.0850000000,0.0120000000,33438.7110000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8709414005,0.8709414005
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,85.11562633514404,55.99275875091553,29.122867584228516,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.80,8.95,71%,0:55.36,0,0,0,0,142252,0,0,60967,70283,48185,0,0,0,0,0,0,4096,0,not measured,not measured,844.0280000000,928.8360000000,753.1780000000,20.7670000000,15.2760000000,5.4800000000,13.2440000000,13.0520000000,6.1660000000,17.3280000000,12.5930000000,18.0110000000,14.1580000000,11.9180000000,96.8830000000,30537.0210000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42510.0010000000,0.7210000000,0.5230000000,19.1790000000,1660.5660000000,9142.4010000000,9100.3340000000,0.0120000000,33367.5890000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,85.10729265213013,56.08275604248047,29.024536609649658,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.93,8.77,71%,0:55.44,0,0,0,0,142184,0,0,60965,71114,47416,0,0,0,0,0,0,4096,0,not measured,not measured,852.0650000000,916.4450000000,762.6210000000,18.6970000000,15.5050000000,5.1820000000,13.3940000000,13.2580000000,6.7170000000,18.6690000000,12.2820000000,20.9330000000,13.4790000000,12.7790000000,95.0660000000,30620.2659999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42414.1720000000,0.5450000000,0.5780000000,177.7490000000,1677.2610000000,8955.3480000000,8913.1830000000,0.0130000000,33458.8130000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/James_Young/James_Young_0001.jpg,False,False,0.6927579641342163,0.6927579045,84.91930484771729,55.806771755218506,29.11253309249878,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.80,8.86,71%,0:55.16,0,0,0,0,144100,0,0,61416,70694,47070,0,0,0,0,0,0,4096,0,not measured,not measured,860.4040000000,926.3480000000,764.5820000000,21.6170000000,14.9410000000,7.0500000000,13.8110000000,14.5690000000,5.3480000000,15.7000000000,12.4530000000,17.5220000000,14.1860000000,12.3020000000,95.1300000000,30522.7259999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42378.4050000000,0.5370000000,0.4860000000,29.1280000000,1681.4430000000,8995.9570000000,8952.8370000000,0.0130000000,33382.4350000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.6927579045,0.6927579045
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Kathryn_Morris/Kathryn_Morris_0001.jpg,False,False,0.853829562664032,0.8538295627,85.29414963722229,56.30195665359497,28.99219298362732,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.75,9.61,72%,0:55.66,0,0,0,0,144052,0,0,61414,72622,46442,0,0,0,0,0,0,4096,0,not measured,not measured,854.2220000000,931.1090000000,743.1110000000,20.5040000000,16.0510000000,4.6010000000,13.9940000000,13.4660000000,5.9740000000,14.8730000000,12.8040000000,21.0940000000,14.2150000000,12.2610000000,92.7090000000,30738.7649999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42624.0370000000,0.6880000000,0.5240000000,270.3510000000,1677.6570000000,9057.8030000000,9015.7900000000,0.0130000000,33566.2220000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8538295627,0.8538295627
