,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,98.46083903312683,59.663001537323,38.79783749580383,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.69,9.52,74%,0:58.96,0,0,0,0,146196,0,3,61849,72692,48042,0,1136,0,0,0,0,4096,0,not measured,not measured,848.2380000000,928.0640000000,750.4530000000,17.1360000000,13.0600000000,6.2060000000,12.5380000000,12.3410000000,4.8710000000,15.1710000000,14.1470000000,20.2900000000,14.2490000000,12.1260000000,87.9850000000,30733.8000000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43323.3920000000,0.7430000000,0.5420000000,29.7570000000,4519.3170000000,9767.9210000000,9725.6940000000,0.0130000000,33555.4620000000,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.3585660458,0.3585660458
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,98.97387051582336,60.124218702316284,38.84965181350708,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.68,9.35,74%,0:59.40,0,0,0,0,146172,0,11,61846,72808,46780,0,1864,0,0,0,0,4096,0,not measured,not measured,861.8460000000,924.5910000000,765.7180000000,15.0740000000,12.8450000000,6.1440000000,13.3430000000,12.7850000000,5.1390000000,15.3460000000,15.9480000000,22.4950000000,14.6740000000,12.7860000000,92.1470000000,30729.9860000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43538.1350000000,0.7500000000,0.5830000000,159.0080000000,4511.7330000000,9956.5900000000,9914.7480000000,0.0110000000,33581.5350000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Nur_Jaafar/Nur_Jaafar_0001.jpg,False,False,0.7966496795415878,0.7966496944,97.55128479003906,59.279752254486084,38.27153253555298,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.38,9.13,74%,0:58.57,0,0,0,0,148348,0,22,62351,71765,48266,0,3200,0,0,0,0,4096,0,not measured,not measured,844.2750000000,913.5900000000,753.8790000000,18.4370000000,13.4470000000,7.2910000000,16.3750000000,13.6490000000,4.5820000000,15.6310000000,12.5800000000,20.8800000000,15.2120000000,11.9860000000,92.6190000000,30843.6790000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42902.0490000000,0.6570000000,0.5960000000,22.3760000000,4491.3900000000,9243.2020000000,9201.4270000000,0.0130000000,33658.8350000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7966496944,0.7966496944
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Marco_Irizarry/Marco_Irizarry_0001.jpg,False,False,0.856540858745575,0.8565408587,98.28869819641113,59.891820192337036,38.3968780040741,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.77,9.64,75%,0:59.19,0,0,0,0,150376,0,3,62876,72557,46728,0,864,0,0,0,0,4096,0,not measured,not measured,848.3790000000,911.1160000000,739.2620000000,19.8150000000,15.0090000000,7.6050000000,15.4220000000,14.4180000000,3.7090000000,15.1860000000,12.3150000000,19.9210000000,14.6870000000,12.1860000000,91.0540000000,30872.2780000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43511.4670000000,0.7100000000,0.5520000000,22.6140000000,4491.6270000000,9835.5610000000,9793.8340000000,0.0120000000,33675.8950000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8565408587,0.8565408587
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,100.46334409713745,60.1357479095459,40.32759618759155,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.51,9.48,73%,0:59.48,0,0,0,0,148228,0,3,62401,72532,47653,0,576,0,0,0,0,4096,0,not measured,not measured,846.1670000000,920.9510000000,761.8030000000,19.4230000000,13.7290000000,6.9310000000,16.2720000000,13.0100000000,5.5940000000,14.5080000000,12.4400000000,19.7400000000,14.0790000000,12.4050000000,90.1110000000,30918.3650000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43698.1670000000,0.7060000000,0.5330000000,150.4590000000,4478.8010000000,9950.4120000000,9906.9690000000,0.0120000000,33747.7420000000,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Amy_Cotton/Amy_Cotton_0001.jpg,False,False,1.0041408203542233,1.0041408539,99.36090111732483,60.2418258190155,39.119075298309326,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.74,9.51,74%,0:59.54,0,0,0,0,152364,0,18,63373,71246,43567,0,2576,0,0,0,0,4096,0,not measured,not measured,843.0090000000,918.0540000000,736.8870000000,16.7790000000,16.2920000000,6.1050000000,12.2070000000,14.4890000000,4.8420000000,19.0590000000,12.8470000000,22.2910000000,14.7650000000,11.2310000000,90.1320000000,30829.6739999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43978.1000000000,0.7430000000,0.6610000000,65.8820000000,4525.6790000000,10349.3730000000,10307.5310000000,0.0120000000,33628.7160000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0041408539,1.0041408539
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,90.57406973838806,59.48513984680176,31.088929891586304,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.89,8.64,74%,0:58.80,0,0,0,0,148220,0,0,62361,70526,46920,0,480,0,0,0,0,4096,0,not measured,not measured,853.1730000000,930.5550000000,752.8600000000,15.1050000000,14.6580000000,5.0490000000,13.4340000000,13.7240000000,5.6130000000,17.1280000000,13.1140000000,18.5930000000,15.6040000000,13.3820000000,94.2410000000,30860.4850000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43031.1880000000,0.5320000000,0.5080000000,29.1250000000,4543.0730000000,9336.5970000000,9294.8210000000,0.0130000000,33694.5800000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,97.56404376029968,60.35955190658569,37.20449185371399,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.60,9.67,74%,0:59.70,0,0,0,0,146192,0,0,61853,72642,49291,0,336,0,0,0,0,4096,0,not measured,not measured,851.3900000000,918.5410000000,757.6600000000,17.7240000000,15.7290000000,5.2550000000,13.0980000000,12.4940000000,5.1980000000,15.7740000000,13.5710000000,20.5240000000,14.9560000000,11.9340000000,94.9980000000,30812.0650000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43968.2730000000,0.6480000000,1.1300000000,19.4890000000,4517.7070000000,10320.5990000000,10278.4930000000,0.0120000000,33647.6630000000,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Vicente_Fox/Vicente_Fox_0022.jpg,False,False,0.8491671979427338,0.8491671681,98.10253310203552,60.50894212722778,37.59359097480774,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.75,9.54,74%,0:59.83,0,0,0,0,152328,0,0,63387,72966,45820,0,760,0,0,0,0,4096,0,not measured,not measured,856.5920000000,933.5650000000,756.9610000000,16.2510000000,16.0910000000,7.9490000000,15.0390000000,14.6930000000,5.7070000000,17.9810000000,12.6970000000,22.8350000000,15.4030000000,12.7350000000,92.2940000000,30922.2930000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43964.7850000000,1.0030000000,0.5510000000,258.2860000000,4530.4350000000,10181.6740000000,10140.0950000000,0.0130000000,33783.0990000000,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8491671681,0.8491671681
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Mitchell_Daniels/Mitchell_Daniels_0004.jpg,False,False,0.9602310657501221,0.9602310658,98.98896718025208,60.52039456367493,38.46857261657715,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",34.57,9.43,73%,0:59.73,0,0,0,0,146264,0,0,61849,70074,42366,0,760,0,0,0,0,4096,0,not measured,not measured,836.6280000000,911.3920000000,721.1050000000,14.8530000000,14.9460000000,6.0350000000,14.0680000000,13.2560000000,5.8240000000,16.7070000000,14.8790000000,19.8800000000,14.4960000000,12.0000000000,94.1430000000,30747.1350000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,43995.2720000000,0.5350000000,0.5090000000,25.9890000000,4508.8060000000,10476.5490000000,10434.7130000000,0.0120000000,33518.7120000000,31648990,31648478,49956,49956,31099273,31099273,31099265,31099273,0,0,549717,549205,0.9602310658,0.9602310658
