,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939681053161621,0.3939681053,33.0872266292572,17.081612586975098,16.005614042282104,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.32,5.02,116%,0:16.66,0,0,0,0,139224,0,0,60469,67115,19490,0,0,0,0,0,0,4096,0,20.326806421899796,17.577678044176103,434.5340000000,483.8940000000,340.4250000000,10.6340000000,8.6050000000,3.4430000000,9.4510000000,6.1970000000,1.8960000000,7.8380000000,6.1020000000,10.1040000000,8.4880000000,7.4700000000,48.8810000000,5166.4300000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10668.2520000000,0.3250000000,0.2870000000,15.6440000000,137.4410000000,4084.2970000000,4062.4270000000,0.0080000000,6583.9470000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.3939681053,0.3939681053
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Lord_Hutton/Lord_Hutton_0001.jpg,False,False,1.0508317314088345,1.0508317947,33.10099697113037,17.10889744758606,15.992099523544312,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.30,4.98,115%,0:16.69,0,0,0,0,139268,0,0,60472,68644,21984,0,0,0,0,0,0,4096,0,18.488278849112987,17.960766666464806,431.5360000000,480.4390000000,330.4780000000,10.4470000000,7.8280000000,3.2550000000,7.6590000000,6.5120000000,1.7880000000,11.9680000000,7.3150000000,11.0320000000,9.0580000000,7.2600000000,46.5050000000,5228.0620000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10726.5260000000,0.2840000000,0.2800000000,14.1410000000,134.8460000000,4096.0510000000,4073.9050000000,0.0080000000,6630.4690000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,1.0508317947,1.0508317947
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Amanda_Plumer/Amanda_Plumer_0001.jpg,False,False,1.1336525827646255,1.1336525679,33.07838702201843,17.07828998565674,16.000097036361694,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.26,4.95,115%,0:16.67,0,0,0,0,139220,0,0,60467,68252,20996,0,0,0,0,0,0,4096,0,19.511536815719605,19.437867784028054,428.4720000000,476.8430000000,329.1560000000,10.0100000000,7.7810000000,4.1760000000,7.8800000000,6.4340000000,2.1300000000,10.0020000000,6.5320000000,10.8950000000,8.8960000000,7.3750000000,47.6850000000,5186.6480000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10664.0450000000,0.2770000000,0.2920000000,16.6080000000,135.2270000000,4083.6540000000,4061.8790000000,0.0080000000,6580.3850000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,1.1336525679,1.1336525679
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174290895462036,0.4174289703,32.947577238082886,17.008243322372437,15.93933391571045,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.35,4.77,115%,0:16.55,0,0,0,0,139292,0,0,60466,67972,21805,0,0,0,0,0,0,4096,0,18.003741261541848,19.73746687915993,431.7120000000,480.9730000000,330.8670000000,8.6800000000,8.3710000000,3.4810000000,8.7370000000,6.8410000000,2.0290000000,8.5250000000,6.3590000000,11.1340000000,8.1790000000,7.1100000000,45.3250000000,5156.1080000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10624.5790000000,0.2760000000,0.2750000000,14.5510000000,135.4710000000,4071.7930000000,4050.1020000000,0.0080000000,6552.7800000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4174289703,0.4174289703
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Fernando_Alonso/Fernando_Alonso_0001.jpg,False,False,0.873993843793869,0.873993814,33.09136986732483,17.069087743759155,16.022282123565674,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.11,5.14,115%,0:16.61,0,0,0,0,139264,0,0,60467,68514,21527,0,0,0,0,0,0,4096,0,20.489622737913134,18.22686701793766,427.9400000000,480.4630000000,337.7450000000,8.7560000000,8.1210000000,3.2600000000,9.2040000000,6.9440000000,1.8560000000,8.9480000000,7.2360000000,11.0810000000,7.7090000000,7.3840000000,46.8070000000,5177.5950000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10675.7250000000,0.2900000000,0.3350000000,13.1380000000,134.9000000000,4097.1180000000,4075.3580000000,0.0090000000,6578.6000000000,19986910,19986398,10532,10532,19437193,19437193,19437185,19437193,0,0,549717,549205,0.8739938140,0.8739938140
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645232200622559,0.5645231009,33.01363444328308,17.009759664535522,16.00387477874756,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.14,4.95,115%,0:16.59,0,0,0,0,139276,0,0,60469,66528,15666,0,0,0,0,0,0,4096,0,19.620192373738295,18.128263883128163,427.9960000000,475.6800000000,327.8140000000,9.0180000000,7.5420000000,3.5940000000,7.9460000000,6.4470000000,1.6310000000,8.1720000000,6.2610000000,10.3100000000,8.2390000000,7.8710000000,46.7840000000,5162.8050000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10630.0380000000,0.2840000000,0.2690000000,8.9530000000,136.1440000000,4080.9140000000,4059.1060000000,0.0080000000,6549.1160000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5645231009,0.5645231009
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963259071111679,0.7963258028,33.040008306503296,17.025861501693726,16.01414680480957,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",13.90,5.20,115%,0:16.58,0,0,0,0,139132,0,0,60419,67188,18911,0,0,0,0,0,0,4096,0,18.07209783644557,17.108381202980517,431.5560000000,482.7540000000,336.4780000000,7.7790000000,7.6790000000,3.2120000000,8.2370000000,6.8850000000,1.7020000000,10.3970000000,6.1500000000,10.9610000000,7.6320000000,7.4280000000,50.4800000000,5149.1920000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10634.9980000000,0.2940000000,0.2700000000,81.9850000000,140.5340000000,4075.9620000000,4054.3120000000,0.0090000000,6559.0290000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7963258028,0.7963258028
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Chuck_Eidson/Chuck_Eidson_0001.jpg,False,False,0.8168144673109055,0.8168144822,32.986836671829224,17.013274669647217,15.973562002182007,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.24,4.98,115%,0:16.60,0,0,0,0,139276,0,0,60472,68278,19278,0,0,0,0,0,0,4096,0,19.84792669475079,19.73435299795866,431.9820000000,475.9870000000,336.4900000000,9.1560000000,8.0950000000,3.7250000000,7.7110000000,7.4790000000,1.6610000000,7.5870000000,5.8880000000,9.4650000000,8.8670000000,7.4500000000,46.9440000000,5154.5200000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10641.9780000000,0.3450000000,0.3550000000,11.1260000000,136.0060000000,4089.7880000000,4067.9650000000,0.0080000000,6552.1820000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.8168144822,0.8168144822
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Jonathan_Schroeder/Jonathan_Schroeder_0001.jpg,False,False,0.9404286742210388,0.9404286742,33.08309483528137,17.105506896972656,15.977587938308716,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.32,4.80,114%,0:16.64,0,0,0,0,139172,0,0,60469,65215,15659,0,0,0,0,0,0,4096,0,18.64897989749909,19.799150328636173,433.4410000000,480.2150000000,326.7810000000,8.7860000000,7.9780000000,3.1340000000,8.4020000000,6.6170000000,1.6860000000,10.3640000000,6.3900000000,11.1700000000,7.7710000000,6.9600000000,48.1060000000,5196.2280000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10691.7060000000,0.3670000000,0.2880000000,7.8710000000,135.5460000000,4098.9980000000,4077.2520000000,0.0080000000,6592.7010000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9404286742,0.9404286742
0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,True,True,0.28048574924468994,0.2804858685,33.01582646369934,17.040619134902954,15.975207328796387,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.22,5.09,116%,0:16.63,0,0,0,0,139220,0,0,60469,68319,20341,0,0,0,0,0,0,4096,0,17.538548704378606,19.524460058748726,429.6330000000,479.8310000000,328.9070000000,10.2040000000,8.7320000000,3.9350000000,6.9770000000,6.2940000000,1.9670000000,7.3010000000,6.1470000000,10.9700000000,8.4940000000,7.1430000000,46.8240000000,5132.5410000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,10629.7280000000,0.3270000000,0.3180000000,16.4620000000,137.7220000000,4104.4780000000,4082.6540000000,0.0160000000,6525.2440000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.2804858685,0.2804858685
