,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585658669,78.2731351852417,76.36052370071411,1.912611484527588,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.94,1.68,6%,1:15.90,0,0,0,0,168844,0,0,66946,59258,430,0,0,0,0,0,0,4096,0,0,162.9270000000,188.4150000000,190.0280000000,6.8000000000,4.8840000000,4.8700000000,5.9340000000,4.4270000000,5.2930000000,7.5890000000,5.8910000000,13.0460000000,6.7130000000,4.6360000000,45.4660000000,51089.6280000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74838.7050000000,0.1120000000,0.1410000000,279.3160000000,129.9640000000,23061.2760000000,23059.6800000000,0.0010000000,51777.4280000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.3585658669,0.3585658669
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939681053161621,0.3939681053,90.95718574523926,89.03478598594666,1.9223997592926025,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.88,1.65,5%,1:28.47,0,0,0,0,168832,0,1,66946,59780,442,0,0,0,0,0,0,4096,0,0,157.6730000000,187.7400000000,188.7540000000,7.6000000000,4.7050000000,4.9020000000,6.0020000000,4.3270000000,4.6440000000,7.2390000000,5.5360000000,12.5890000000,6.4310000000,4.4100000000,46.0230000000,61373.3910000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,87587.8200000000,0.1000000000,0.1350000000,77.0580000000,155.1230000000,25530.7650000000,25529.2040000000,0.0010000000,62057.0540000000,27761639,27761118,29211,29211,27211922,27211913,27211904,27211913,0,0,549717,549205,0.3939681053,0.3939681053
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Andrew_Luster/Andrew_Luster_0001.jpg,False,False,0.9356318637728691,0.9356318712,77.97066140174866,76.05216884613037,1.9184925556182861,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.85,1.91,6%,1:15.59,0,0,0,0,168636,0,0,66945,59153,415,0,0,0,0,0,0,4096,0,0,162.9980000000,192.9930000000,191.6870000000,6.7940000000,5.0280000000,5.0140000000,5.8870000000,4.5630000000,4.9230000000,7.3570000000,5.8040000000,13.5000000000,6.7340000000,4.6870000000,45.3460000000,50503.3629999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74486.0110000000,0.1080000000,0.1370000000,259.6410000000,162.3010000000,23298.2470000000,23296.5640000000,0.0010000000,51187.7620000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9356318712,0.9356318712
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Robert_Stack/Robert_Stack_0002.jpg,False,False,0.9847844121977687,0.9847844243,76.9829158782959,75.05712294578552,1.925792932510376,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.92,1.78,6%,1:14.61,0,0,0,0,168628,0,0,66939,59357,429,0,0,0,0,0,0,4096,0,0,161.0980000000,190.7140000000,192.4490000000,7.0620000000,5.2390000000,5.1550000000,6.9060000000,4.6130000000,5.4990000000,6.8680000000,5.8360000000,13.4180000000,6.7060000000,4.7460000000,45.8300000000,49315.2880000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,73458.2420000000,0.1180000000,0.1270000000,298.8500000000,176.3800000000,23459.7820000000,23457.9880000000,0.0010000000,49998.4580000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9847844243,0.9847844243
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174290895462036,0.4174289703,77.22482633590698,75.30798673629761,1.916839599609375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.03,1.76,6%,1:14.90,0,0,0,0,168980,0,0,66948,59292,383,0,0,0,0,0,0,4096,0,0,162.5790000000,198.5010000000,192.6130000000,7.2980000000,5.0470000000,5.2700000000,6.0860000000,4.6620000000,5.1850000000,7.3040000000,5.8160000000,13.2120000000,7.0560000000,4.9680000000,46.2200000000,50741.0999999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,73763.5100000000,0.1110000000,0.1300000000,326.9590000000,137.6020000000,22329.9530000000,22328.3110000000,0.0010000000,51433.5550000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4174289703,0.4174289703
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Hu_Maoyuan/Hu_Maoyuan_0001.jpg,False,False,1.0795545354485512,1.0795545578,78.94511103630066,77.02977633476257,1.915334701538086,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.87,1.80,6%,1:16.59,0,0,0,0,168616,0,0,66943,59210,397,0,0,0,0,0,0,4096,0,0,160.6710000000,188.1780000000,186.2920000000,8.9260000000,5.8680000000,5.5200000000,6.0530000000,5.0180000000,4.5400000000,6.9360000000,5.6980000000,12.7850000000,6.7380000000,4.7010000000,45.6540000000,51162.8669999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,75530.0080000000,0.1060000000,0.1210000000,240.1150000000,148.4300000000,23687.7670000000,23685.8690000000,0.0020000000,51842.2400000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0795545578,1.0795545578
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645232200622559,0.5645231009,77.91929221153259,76.00575089454651,1.913541316986084,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.82,1.80,6%,1:15.62,0,0,0,0,168844,0,0,66944,59050,423,0,0,0,0,0,0,4096,0,0,161.2280000000,188.9220000000,188.7140000000,6.8560000000,5.2920000000,5.2940000000,5.9200000000,4.3300000000,4.6220000000,7.5760000000,5.7230000000,13.2280000000,6.9870000000,4.7920000000,45.5150000000,51520.7790000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74549.6540000000,0.1070000000,0.1220000000,233.6270000000,161.7210000000,22342.5060000000,22340.9120000000,0.0010000000,52207.1470000000,27761639,27761118,29211,29219,27211922,27211913,27211904,27211913,0,0,549717,549205,0.5645231009,0.5645231009
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963259071111679,0.7963258028,80.39248633384705,78.48717617988586,1.9053101539611816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.84,1.85,6%,1:17.99,0,0,0,0,168836,0,0,66945,59351,428,0,0,0,0,0,0,4096,0,0,162.4710000000,188.9680000000,190.1600000000,7.2280000000,4.7090000000,5.2280000000,7.6840000000,4.5610000000,4.5240000000,7.2630000000,5.4730000000,14.5100000000,6.6110000000,4.3690000000,44.7950000000,52569.1300000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,76964.5440000000,0.1030000000,0.1190000000,250.1070000000,117.6270000000,23715.0080000000,23713.4360000000,0.0010000000,53249.5340000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7963258028,0.7963258028
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Elijah_Wood/Elijah_Wood_0001.jpg,False,False,0.8586187064647675,0.8586186767,77.66600012779236,75.73239803314209,1.9336020946502686,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.98,1.70,6%,1:15.30,0,0,0,0,168844,0,0,66944,59478,309,0,0,0,0,0,0,4096,0,0,159.7970000000,189.0310000000,187.2140000000,6.5310000000,4.9330000000,5.8730000000,5.8620000000,4.2870000000,5.1290000000,7.4380000000,5.3870000000,12.5230000000,6.2510000000,4.4920000000,45.8930000000,50979.5230000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,74242.4830000000,0.1020000000,0.1300000000,220.4240000000,162.0680000000,22591.9500000000,22589.8910000000,0.0010000000,51650.5310000000,27761630,27761109,29220,29229,27211913,27211904,27211913,27211904,0,0,549717,549205,0.8586186767,0.8586186767
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Javier_Vazquez/Javier_Vazquez_0001.jpg,False,False,0.8316553384065628,0.8316553235,77.00838112831116,75.09637928009033,1.9120018482208252,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.89,1.85,6%,1:14.59,0,0,0,0,168736,0,0,66944,59086,521,0,0,0,0,0,0,4096,0,0,160.4210000000,190.0380000000,191.5400000000,7.2760000000,4.9190000000,5.6750000000,5.7210000000,4.5640000000,4.9420000000,7.1640000000,5.6110000000,12.6440000000,6.9770000000,4.5510000000,47.2090000000,49711.5820000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,73480.1020000000,0.0990000000,0.1340000000,286.5870000000,168.6960000000,23077.1250000000,23075.1870000000,0.0010000000,50402.9760000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8316553235,0.8316553235
