,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939681053161621,0.3939681053,84.68219256401062,82.75531244277954,1.926880121231079,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.91,1.83,5%,1:22.25,0,0,0,0,168740,0,0,66945,59190,288,0,0,0,0,0,0,4096,0,0,182.9010000000,189.4730000000,191.1630000000,7.1990000000,5.0590000000,5.3870000000,6.1460000000,4.3310000000,5.3790000000,7.3270000000,5.5410000000,12.9890000000,7.1410000000,4.9740000000,44.9950000000,55436.5420000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,81287.7100000000,0.1080000000,0.1150000000,66.1630000000,235.7720000000,25143.3720000000,25141.5890000000,0.0010000000,56144.3340000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.3939681053,0.3939681053
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Bob_Huggins/Bob_Huggins_0004.jpg,False,False,0.8733057826757431,0.8733057976,83.6077127456665,81.68577265739441,1.9219400882720947,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.90,1.71,5%,1:21.21,0,0,0,0,168736,0,0,66945,58997,403,0,0,0,0,0,0,4096,0,0,160.8180000000,188.4920000000,191.5520000000,7.4490000000,5.0210000000,5.1920000000,5.7050000000,4.4430000000,4.7830000000,7.1020000000,5.8790000000,13.0450000000,7.0390000000,4.5920000000,45.1570000000,55854.7410000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,80197.0460000000,0.1010000000,0.1410000000,225.3790000000,127.2340000000,23664.3560000000,23662.7650000000,0.0010000000,56532.6870000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8733057976,0.8733057976
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Tina_Pisnik/Tina_Pisnik_0001.jpg,False,False,0.9054267480969429,0.9054267406,83.28120160102844,81.35016918182373,1.931032419204712,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.85,1.78,5%,1:20.87,0,0,0,0,168628,0,0,66945,59225,394,0,0,0,0,0,0,4096,0,0,160.4940000000,189.3570000000,187.7510000000,6.6480000000,4.6970000000,4.9520000000,5.6240000000,4.4340000000,4.6370000000,7.1390000000,5.4160000000,12.2420000000,6.6000000000,4.5100000000,45.3960000000,54681.7890000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,79845.0690000000,0.1050000000,0.1390000000,197.5900000000,151.1550000000,24492.5530000000,24490.9960000000,0.0010000000,55352.5140000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9054267406,0.9054267406
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174290895462036,0.4174289703,84.26678895950317,82.349613904953,1.917175054550171,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.84,1.86,5%,1:21.96,0,0,0,0,168836,0,0,66944,59006,356,0,0,0,0,0,0,4096,0,0,160.8510000000,191.0390000000,190.9040000000,6.7140000000,4.8540000000,5.9100000000,6.6320000000,6.1400000000,4.8570000000,7.8640000000,5.7690000000,13.0370000000,6.4480000000,4.6030000000,46.0410000000,56031.4440000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,80781.9090000000,0.1040000000,0.1170000000,329.6270000000,170.0720000000,24067.8800000000,24065.7660000000,0.0010000000,56714.0250000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4174289703,0.4174289703
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Zara_Akhmadova/Zara_Akhmadova_0001.jpg,False,False,0.7918963730335236,0.7918963432,84.41326379776001,82.48646306991577,1.9268007278442383,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.01,1.71,5%,1:22.07,0,0,0,0,168808,0,0,66943,59229,373,0,0,0,0,0,0,4096,0,0,162.0160000000,191.8100000000,194.6670000000,6.7980000000,4.7420000000,5.2460000000,6.4360000000,4.5880000000,4.8370000000,7.8010000000,5.9170000000,12.7130000000,6.7210000000,4.6890000000,46.0730000000,55567.6090000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,80901.3420000000,0.1020000000,0.1720000000,290.4670000000,204.0600000000,24626.6920000000,24623.7300000000,0.0020000000,56274.6480000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7918963432,0.7918963432
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645232200622559,0.5645231009,83.03208112716675,81.11180353164673,1.9202775955200195,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.81,1.95,5%,1:20.63,0,0,0,0,168624,0,0,66942,58903,252,0,0,0,0,0,0,4096,0,0,185.0710000000,191.9070000000,193.8390000000,6.9750000000,5.5840000000,5.0480000000,6.0230000000,4.2960000000,5.4250000000,7.9370000000,5.8340000000,13.9430000000,7.3330000000,4.8190000000,46.9530000000,54043.0710000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,79491.8830000000,0.1100000000,0.1300000000,307.3040000000,166.6410000000,24736.9140000000,24735.1190000000,0.0020000000,54754.9660000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.5645231009,0.5645231009
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963259071111679,0.7963258028,82.52789950370789,80.61347985267639,1.9144196510314941,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.02,1.68,5%,1:20.16,0,0,0,0,168980,0,0,66945,59306,410,0,0,0,0,0,0,4096,0,0,161.7710000000,190.0460000000,190.6450000000,6.7520000000,5.2280000000,4.8770000000,6.0950000000,4.6140000000,5.4760000000,7.6150000000,5.6940000000,12.9800000000,6.5210000000,4.6200000000,47.4900000000,53877.7960000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,79031.1050000000,0.1070000000,0.1290000000,312.2580000000,153.4600000000,24465.0620000000,24463.4810000000,0.0020000000,54566.0410000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7963258028,0.7963258028
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Randy_Dryer/Randy_Dryer_0001.jpg,False,False,1.0113731361925602,1.0113731623,85.22292065620422,83.29522180557251,1.9276988506317139,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.09,1.72,5%,1:22.81,0,0,0,0,168912,0,0,66946,59258,308,0,0,0,0,0,0,4096,0,0,163.3780000000,192.2340000000,192.0290000000,6.9840000000,5.4520000000,4.9230000000,6.0300000000,4.4520000000,4.7530000000,7.4060000000,6.0130000000,13.4800000000,7.0010000000,4.5730000000,46.5750000000,55389.2559999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,81727.0190000000,0.1070000000,0.1280000000,253.2490000000,171.0280000000,25642.6260000000,25640.6830000000,0.0020000000,56084.3920000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,1.0113731623,1.0113731623
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Carolyn_Dawn_Johnson/Carolyn_Dawn_Johnson_0001.jpg,False,False,0.7982844412326813,0.7982844114,84.69950270652771,82.77994108200073,1.9195616245269775,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.93,1.81,5%,1:22.29,0,0,0,0,168628,0,1,66942,59364,472,0,0,0,0,0,0,4096,0,0,165.1040000000,196.0810000000,196.0620000000,7.6900000000,5.1710000000,5.7120000000,5.8300000000,4.6680000000,5.7410000000,7.4360000000,5.7090000000,13.3220000000,6.9830000000,4.5370000000,46.1790000000,54388.9240000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,81365.6740000000,0.1120000000,0.1270000000,146.2610000000,121.9020000000,26269.7410000000,26268.1620000000,0.0010000000,55095.9310000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7982844114,0.7982844114
0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,True,True,0.17130017280578613,0.1713000536,83.25575184822083,81.32537865638733,1.930373191833496,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.89,1.80,5%,1:20.86,0,0,0,0,168640,0,0,66943,59510,272,0,0,0,0,0,0,4096,0,0,162.1360000000,191.5800000000,190.1750000000,6.8030000000,4.9500000000,5.2650000000,5.5540000000,4.3030000000,5.2450000000,7.2920000000,5.3970000000,12.9560000000,6.1150000000,4.4140000000,45.6900000000,54382.4250000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,79735.8070000000,0.1100000000,0.1280000000,319.1040000000,150.6950000000,24673.2890000000,24671.7280000000,0.0020000000,55062.5160000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.1713000536,0.1713000536
