,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,ram_used,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
2,lfw/Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg,lfw/Robin_Johansen/Robin_Johansen_0001.jpg,False,False,1.002475663279635,1.0024756633,120.86292862892151,118.91280221939087,1.9501264095306396,0,0,397.0110000000,506.2220000000,476.6720000000,10.8910000000,7.6730000000,7.5510000000,8.8140000000,6.3840000000,7.8280000000,13.0120000000,8.6250000000,19.2990000000,10.1000000000,6.6450000000,68.5440000000,60500.9609999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,116296.7920000000,0.1220000000,0.1330000000,537.0430000000,134.7980000000,54212.0070000000,54206.4350000000,0.0030000000,62084.7840000000,86428462,86427438,29220,29211,84827305,84827305,84827305,84827305,0,0,1601157,1600133,1.0024756633,1.0024756633
3,lfw/Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg,lfw/Shae-Lynn_Bourne/Shae-Lynn_Bourne_0001.jpg,False,False,0.7482069535433142,0.7482069535,119.66551351547241,117.72586488723755,1.9396486282348633,0,0,400.5350000000,510.5450000000,483.6480000000,10.4230000000,7.7810000000,7.4220000000,9.7180000000,6.7940000000,9.1170000000,12.7320000000,8.3730000000,19.3480000000,10.5440000000,6.9580000000,72.4260000000,59575.7819999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,115047.4660000000,0.1160000000,0.1280000000,628.3900000000,149.5810000000,53849.7140000000,53843.8340000000,0.0040000000,61197.7480000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.7482069535,0.7482069535
0,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0002.jpg,False,True,0.7618637378864911,0.7618637379,118.58384609222412,116.61641120910645,1.9674348831176758,0,0,398.5940000000,509.5830000000,483.5230000000,11.4200000000,7.8280000000,7.8680000000,9.0370000000,6.7260000000,8.0000000000,13.3660000000,8.5210000000,19.6170000000,10.0220000000,7.4810000000,69.3210000000,58590.7529999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,114091.2090000000,0.1190000000,0.1270000000,359.4880000000,150.3580000000,53896.5350000000,53890.4550000000,0.0030000000,60194.6710000000,86428462,86427438,29220,29211,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.7618637379,0.7618637379
1,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0003.jpg,True,True,0.390270031993211,0.390270032,119.21190738677979,117.26403522491455,1.9478721618652344,0,0,394.8340000000,520.4340000000,482.5040000000,10.7080000000,8.0810000000,7.7620000000,8.8700000000,6.9130000000,7.2300000000,13.2520000000,8.4220000000,20.9640000000,10.5360000000,7.0620000000,69.6100000000,59812.4649999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,114662.0550000000,0.1230000000,0.1320000000,510.6710000000,157.9570000000,53240.0290000000,53235.2040000000,0.0020000000,61422.0240000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.3902700320,0.3902700320
2,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,lfw/Keiko_Sofia_Fujimori/Keiko_Sofia_Fujimori_0001.jpg,False,False,0.8400850265632787,0.8400850266,117.90148425102234,115.96819067001343,1.9332935810089111,0,0,397.0630000000,507.5150000000,485.3980000000,11.3080000000,7.5720000000,7.2050000000,10.1580000000,6.6370000000,8.8730000000,13.9600000000,8.4150000000,20.8130000000,9.7870000000,6.8830000000,67.9430000000,58187.3000000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,113454.2020000000,0.1120000000,0.1330000000,441.3460000000,140.5180000000,53663.4820000000,53657.6590000000,0.0040000000,59790.7160000000,86428471,86427438,29211,29220,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.8400850266,0.8400850266
3,lfw/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,lfw/Hugo_Conte/Hugo_Conte_0001.jpg,False,False,0.9329887639752671,0.932988764,120.4510018825531,118.51493310928345,1.9360687732696533,0,0,395.0420000000,509.2460000000,479.1790000000,10.7850000000,7.9820000000,7.8180000000,9.6710000000,6.6480000000,7.3600000000,13.0720000000,7.9380000000,19.1220000000,10.2610000000,7.2150000000,70.0320000000,59885.1189999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,115954.2870000000,0.1680000000,0.1220000000,443.2820000000,121.9860000000,54467.4860000000,54461.3430000000,0.0040000000,61486.7980000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.9329887640,0.9329887640
0,lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg,lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0002.jpg,False,True,1.0168971852862971,1.0168971853,150.8096203804016,148.85236120224,1.957259178161621,0,0,374.2190000000,489.6140000000,455.9640000000,10.7070000000,7.3300000000,7.6960000000,8.5070000000,6.1230000000,6.6740000000,12.4580000000,7.6850000000,19.6150000000,9.9180000000,6.4850000000,64.8120000000,85690.8809999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,146221.1570000000,0.1290000000,0.1330000000,462.3400000000,188.3180000000,59011.2410000000,59003.8570000000,0.0040000000,87209.9130000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,1.0168971853,1.0168971853
1,lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg,lfw/Colin_Cowie/Colin_Cowie_0001.jpg,False,False,0.9879359274740941,0.9879359275,175.1897487640381,173.24965620040894,1.9400925636291504,0,0,376.6220000000,481.4530000000,461.4450000000,10.2100000000,7.3250000000,6.6780000000,9.0650000000,6.0030000000,6.4670000000,12.8790000000,7.9230000000,20.4220000000,10.4190000000,6.5080000000,63.9480000000,80390.6819999996,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,170537.9060000000,0.1040000000,0.1360000000,636.1010000000,123.6560000000,88612.1340000000,88606.5370000000,0.0030000000,81925.7690000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.9879359275,0.9879359275
0,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Adrian_McPherson/Adrian_McPherson_0002.jpg,False,True,0.79364821754101,0.7936482175,158.08788013458252,156.1397726535797,1.9481074810028076,0,0,375.4920000000,484.3720000000,456.2600000000,9.7360000000,7.6260000000,7.3580000000,8.5480000000,6.0860000000,6.9190000000,13.0430000000,7.6810000000,21.0330000000,8.9660000000,6.8390000000,67.6340000000,77369.4560000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,153365.3540000000,0.1170000000,0.1150000000,527.2810000000,288.5720000000,74456.0920000000,74449.3080000000,0.0030000000,78909.2590000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827296,0,0,1601157,1600133,0.7936482175,0.7936482175
1,lfw/Adrian_McPherson/Adrian_McPherson_0001.jpg,lfw/Frank_Marshall/Frank_Marshall_0001.jpg,False,False,1.1237539438949524,1.1237539439,153.73934412002563,151.79147100448608,1.9478731155395508,0,0,379.1770000000,482.9020000000,464.6940000000,11.3490000000,7.7570000000,7.0590000000,9.1880000000,6.0380000000,7.9680000000,12.8390000000,7.9790000000,19.9500000000,10.0480000000,6.7170000000,63.9010000000,75236.9690000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,149234.4200000000,0.1210000000,0.1330000000,444.2830000000,151.4190000000,72468.6560000000,72462.1180000000,0.0030000000,76765.7620000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,1.1237539439,1.1237539439
0,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Adrian_Nastase/Adrian_Nastase_0002.jpg,True,True,0.512202910097965,0.5122029101,148.50580477714539,146.57353448867798,1.9322702884674072,0,0,371.1090000000,477.7100000000,457.9780000000,10.3230000000,7.1430000000,6.9810000000,8.6010000000,6.1610000000,7.6870000000,12.7370000000,7.4980000000,19.0010000000,9.4310000000,6.6560000000,64.4230000000,74411.8569999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,143965.2770000000,0.1170000000,0.1170000000,489.1870000000,166.7260000000,68038.5950000000,68030.6620000000,0.0030000000,75926.6800000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827296,0,0,1601157,1600133,0.5122029101,0.5122029101
1,lfw/Adrian_Nastase/Adrian_Nastase_0001.jpg,lfw/Robert_Gallo/Robert_Gallo_0001.jpg,False,False,0.9641145274051803,0.9641145274,144.40171432495117,142.45617294311523,1.9455413818359375,0,0,374.9640000000,481.1880000000,463.1480000000,9.5950000000,7.1090000000,6.9630000000,8.1230000000,6.0280000000,6.4730000000,12.8360000000,7.9530000000,18.3730000000,10.1470000000,7.6410000000,62.9390000000,71762.6440000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,139867.8270000000,0.1160000000,0.1380000000,438.3020000000,173.8030000000,66575.3200000000,66568.6410000000,0.0040000000,73292.5050000000,86428462,86427429,29220,29229,84827305,84827296,84827305,84827296,0,0,1601157,1600133,0.9641145274,0.9641145274
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0002.jpg,False,True,0.9199862578316567,0.9199862578,176.28931212425232,174.33165645599365,1.957655668258667,0,0,363.0880000000,473.6980000000,447.3840000000,9.7000000000,7.2080000000,7.2390000000,8.7300000000,5.7600000000,6.9830000000,12.7180000000,7.5230000000,18.1970000000,9.2100000000,6.2310000000,64.6390000000,100474.5689999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,171759.3310000000,0.1420000000,0.1280000000,434.6380000000,136.2910000000,69807.5990000000,69801.4870000000,0.0040000000,101951.7310000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.9199862578,0.9199862578
1,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0003.jpg,False,True,0.8289422153845187,0.8289422154,208.41739630699158,206.47821307182312,1.939183235168457,0,0,356.0340000000,462.4230000000,443.1160000000,9.3320000000,6.9880000000,6.9820000000,7.9940000000,5.8470000000,6.7300000000,11.9340000000,7.6250000000,18.3890000000,9.3490000000,7.1240000000,60.5510000000,107807.7289999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,203660.9820000000,0.1270000000,0.1180000000,543.3840000000,224.5260000000,94403.5840000000,94397.8660000000,0.0040000000,109257.3950000000,86428471,86427438,29211,29211,84827314,84827305,84827296,84827305,0,0,1601157,1600133,0.8289422154,0.8289422154
2,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0004.jpg,False,True,0.7118383815442033,0.7118383815,202.04888701438904,200.11069059371948,1.9381964206695557,0,0,359.3430000000,459.4580000000,440.4940000000,9.1510000000,6.9420000000,6.4310000000,8.4120000000,5.8650000000,6.4760000000,11.6530000000,7.3200000000,18.8250000000,9.6440000000,6.1130000000,64.9600000000,99215.6260000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,197423.9490000000,0.1180000000,0.1280000000,607.5760000000,132.5880000000,96746.4990000000,96741.2260000000,0.0020000000,100677.4490000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.7118383815,0.7118383815
3,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0005.jpg,True,True,0.5786280618486207,0.5786280618,207.0740246772766,205.1340343952179,1.9399902820587158,0,0,358.5250000000,463.5050000000,439.8570000000,9.9820000000,6.8630000000,6.7600000000,8.0830000000,6.0270000000,7.5450000000,12.1450000000,7.4290000000,18.2370000000,9.5170000000,6.4630000000,63.6370000000,105178.4299999996,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,202530.4840000000,0.1120000000,0.1260000000,499.3980000000,165.9080000000,95891.9320000000,95886.1130000000,0.0030000000,106638.5490000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.5786280618,0.5786280618
4,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0006.jpg,True,True,0.5517677417729894,0.5517677418,193.63096356391907,191.67987155914307,1.951092004776001,0,0,362.0740000000,470.2000000000,444.0750000000,9.3490000000,6.9270000000,7.1050000000,8.4860000000,5.9490000000,6.4540000000,12.5250000000,7.2720000000,18.7100000000,8.9380000000,7.3080000000,61.4410000000,99244.9960000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,188970.6380000000,0.1100000000,0.1190000000,536.7540000000,146.8450000000,88258.5630000000,88252.2030000000,0.0040000000,100712.0740000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.5517677418,0.5517677418
5,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0007.jpg,False,True,0.6581714507451516,0.6581714507,195.37359619140625,193.41686367988586,1.9567325115203857,0,0,366.5680000000,475.0550000000,481.9760000000,10.4290000000,7.0620000000,7.4140000000,9.1350000000,6.2770000000,7.8260000000,12.4590000000,7.5930000000,20.6620000000,9.5520000000,6.1370000000,63.7200000000,103083.8870000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,190846.0410000000,0.1130000000,0.1350000000,460.1540000000,165.3600000000,86216.6540000000,86210.3510000000,0.0040000000,104629.3850000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.6581714507,0.6581714507
6,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0008.jpg,True,True,0.41819884418780184,0.4181988442,199.0040078163147,197.06764674186707,1.9363610744476318,0,0,360.6870000000,462.9370000000,438.8020000000,9.5960000000,6.9820000000,6.7020000000,7.7070000000,6.0510000000,6.6530000000,12.0910000000,8.2760000000,18.8400000000,9.3280000000,6.3610000000,59.9730000000,104157.0130000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,194432.4850000000,0.1160000000,0.1360000000,539.2520000000,148.3300000000,88821.7020000000,88817.5950000000,0.0020000000,105610.7810000000,86428462,86427438,29220,29220,84827305,84827305,84827305,84827305,0,0,1601157,1600133,0.4181988442,0.4181988442
7,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Adrien_Brody/Adrien_Brody_0009.jpg,True,True,0.5832370607029282,0.5832370607,189.89544248580933,187.96237802505493,1.9330644607543945,0,0,364.2280000000,468.7620000000,445.5220000000,10.0170000000,6.9290000000,7.2370000000,8.6360000000,6.1700000000,7.8060000000,12.6770000000,7.6070000000,18.8780000000,8.7640000000,6.3720000000,63.2640000000,102416.8379999995,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,185380.5500000000,0.1110000000,0.1250000000,330.3780000000,156.7200000000,81491.2310000000,81484.4820000000,0.0030000000,103889.3180000000,86428462,86427438,29220,29220,84827305,84827305,84827296,84827305,0,0,1601157,1600133,0.5832370607,0.5832370607
