,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,54.62001371383667,38.69393801689148,15.92607569694519,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.62,5.15,51%,0:38.24,0,0,0,0,144376,0,0,61746,69391,42948,0,0,0,0,0,0,4096,0,17.52054699521375,16.67125549740434,548.1780000000,606.8630000000,500.1180000000,12.7130000000,9.5110000000,3.2990000000,10.7960000000,8.8600000000,4.7300000000,11.1350000000,9.0730000000,15.2350000000,8.7850000000,7.9310000000,59.3480000000,24638.0330000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32105.2340000000,0.3280000000,0.2870000000,246.1890000000,141.5350000000,5610.4450000000,5588.1930000000,0.0080000000,26494.7800000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3585660458,0.3585660458
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,54.227790117263794,38.35027837753296,15.877511739730835,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.46,4.99,51%,0:37.84,0,0,0,0,146648,0,0,62300,70004,45008,0,0,0,0,0,0,4096,0,16.636825494680405,16.70379966847897,517.0860000000,568.3930000000,464.6520000000,13.7070000000,9.5400000000,4.1480000000,9.3890000000,8.0230000000,3.4740000000,9.4930000000,7.2920000000,17.7020000000,8.3670000000,7.6230000000,66.1880000000,24464.7110000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31740.8150000000,0.3310000000,0.2910000000,267.8430000000,141.0850000000,5522.7560000000,5500.9530000000,0.0080000000,26218.0510000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Jennifer_Renee_Short/Jennifer_Renee_Short_0001.jpg,False,False,0.9874128494411707,0.9874128103,54.89148473739624,38.15173673629761,16.739748001098633,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.60,4.92,51%,0:37.68,0,0,0,0,145268,0,0,61978,69674,44107,0,0,0,0,0,0,4096,0,19.109101362778663,16.709648025157932,502.6090000000,563.3410000000,454.5650000000,13.4420000000,8.9750000000,3.6690000000,9.4920000000,7.9700000000,3.6750000000,8.4110000000,6.9390000000,13.0750000000,9.3300000000,7.1390000000,53.5650000000,24698.7449999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31655.0410000000,0.2810000000,0.3140000000,126.6310000000,142.8610000000,5246.6140000000,5224.8670000000,0.0080000000,26408.4200000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.9874128103,0.9874128103
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Mary_Landrieu/Mary_Landrieu_0001.jpg,False,False,1.0938629657030106,1.0938630104,54.20365810394287,38.28772783279419,15.915930271148682,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.38,4.83,50%,0:37.78,0,0,0,0,140384,0,0,60737,70237,42766,0,0,0,0,0,0,4096,0,11.661461950785636,16.46992624796915,476.1700000000,532.1600000000,419.2420000000,11.5510000000,9.1740000000,3.0200000000,7.2500000000,7.1150000000,3.6650000000,9.7190000000,6.6490000000,14.9750000000,7.9820000000,7.6120000000,50.9960000000,24251.4580000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31636.2390000000,0.2980000000,0.2680000000,205.1730000000,139.1790000000,5782.9230000000,5760.7420000000,0.0080000000,25853.3080000000,19986919,19986398,10523,10532,19437202,19437193,19437193,19437193,0,0,549717,549205,1.0938630104,1.0938630104
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,53.04129672050476,37.08518028259277,15.956116437911987,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.46,4.73,52%,0:36.56,0,0,0,0,144380,0,0,61752,70512,42706,0,0,0,0,0,0,4096,0,16.768143174819947,12.862622192380908,470.1260000000,522.0890000000,408.5130000000,12.4230000000,8.7320000000,4.0180000000,9.0480000000,7.4860000000,3.7470000000,11.0280000000,6.8570000000,15.4990000000,6.6720000000,6.6940000000,52.3160000000,23762.8400000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,30561.7690000000,0.4260000000,0.3800000000,31.8160000000,140.7470000000,5219.4950000000,5197.5360000000,0.0080000000,25342.2660000000,19986910,19986398,10532,10532,19437193,19437193,19437184,19437193,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Randall_Terry/Randall_Terry_0001.jpg,False,False,1.0881770476698875,1.0881770849,53.91685438156128,37.92515850067139,15.991695880889893,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.41,4.94,51%,0:37.46,0,0,0,0,143148,0,0,61425,70096,42788,0,0,0,0,0,0,4096,0,19.439107379759786,11.67602946901989,497.6670000000,554.9350000000,446.1350000000,13.2480000000,10.0730000000,3.3540000000,10.9720000000,7.7510000000,4.0900000000,9.3380000000,6.9280000000,15.9780000000,7.8120000000,6.9740000000,57.1550000000,24302.8400000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,31347.8350000000,0.3320000000,0.2940000000,209.3560000000,142.4660000000,5357.3470000000,5332.3420000000,0.0080000000,25990.4820000000,19986919,19986398,10523,10532,19437202,19437193,19437185,19437193,0,0,549717,549205,1.0881770849,1.0881770849
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,54.58420658111572,38.65132474899292,15.932881832122803,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.65,4.58,50%,0:38.19,0,0,0,0,151768,0,0,63580,69956,42242,0,0,0,0,0,0,4096,0,16.924692153210643,15.529560291917322,494.3790000000,547.3010000000,433.6530000000,11.7730000000,8.5510000000,4.2320000000,8.6490000000,8.4980000000,3.6250000000,9.6460000000,7.0800000000,14.5630000000,7.6410000000,6.9010000000,57.1200000000,24474.9450000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32077.0510000000,0.3350000000,0.2920000000,248.3750000000,140.8570000000,5943.5950000000,5921.8080000000,0.0090000000,26133.4480000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,55.17749357223511,39.255499839782715,15.921993732452393,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.56,5.33,51%,0:38.78,0,0,0,0,144076,0,0,61663,69996,40807,0,0,0,0,0,0,4096,0,17.201577636537554,17.95693183553124,534.9250000000,589.6500000000,463.9200000000,12.7300000000,9.8900000000,3.7000000000,9.9090000000,7.8360000000,3.5720000000,10.9060000000,7.0540000000,16.5640000000,8.7310000000,7.3310000000,58.6620000000,25090.8799999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32561.6470000000,0.3650000000,0.3050000000,291.1520000000,142.7670000000,5683.9070000000,5661.8720000000,0.0080000000,26877.7310000000,19986910,19986398,10532,10532,19437193,19437193,19437193,19437193,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Noer_Moeis/Noer_Moeis_0001.jpg,False,False,0.8381438851356506,0.8381438255,54.87551689147949,38.91216683387756,15.963350057601929,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.49,4.85,50%,0:38.43,0,0,0,0,140388,0,0,60733,67497,42129,0,0,0,0,0,0,4096,0,13.126552901326656,17.525113159420968,505.7700000000,564.3270000000,448.8810000000,12.1370000000,8.3060000000,4.5070000000,10.3660000000,7.9010000000,4.4140000000,9.9040000000,7.3100000000,12.7570000000,7.5260000000,7.2060000000,58.6800000000,25045.0060000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32429.0040000000,0.3260000000,0.2930000000,119.0930000000,143.4160000000,5678.4010000000,5656.6570000000,0.0100000000,26750.5950000000,19986910,19986398,10532,10532,19437193,19437193,19437185,19437193,0,0,549717,549205,0.8381438255,0.8381438255
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Enrique_Iglesias/Enrique_Iglesias_0001.jpg,False,False,0.8767573535442352,0.8767573833,54.53111171722412,38.573063373565674,15.958048343658447,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",14.40,4.97,50%,0:38.11,0,0,0,0,141664,0,0,61054,66114,39545,0,0,0,0,0,0,4096,0,16.814238469857692,11.868476155556204,503.6420000000,562.7870000000,447.1330000000,12.2430000000,8.7350000000,4.4230000000,9.8460000000,7.8870000000,4.9740000000,9.5240000000,7.4110000000,12.6300000000,8.2720000000,8.4090000000,56.1000000000,24331.6850000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32025.0000000000,0.3130000000,0.2790000000,156.9210000000,139.2760000000,5989.7740000000,5967.7710000000,0.0090000000,26035.2180000000,19986918,19986398,10524,10532,19437201,19437193,19437184,19437193,0,0,549717,549205,0.8767573833,0.8767573833
