,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,62.511075496673584,60.58806371688843,1.9230117797851562,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.27,1.89,8%,1:00.11,0,0,0,0,168968,0,0,66944,61762,320,0,0,0,0,0,0,4096,0,0,169.6730000000,197.4550000000,194.2300000000,6.8540000000,5.1810000000,4.6480000000,6.4400000000,5.0220000000,5.1950000000,8.4200000000,6.7870000000,13.3720000000,7.2500000000,4.8990000000,47.2180000000,41871.6060000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59125.5630000000,0.0980000000,0.1190000000,142.3580000000,161.6990000000,16549.6390000000,16547.6060000000,0.0020000000,42575.9220000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Estella_Warren/Estella_Warren_0001.jpg,False,False,0.9131707549095154,0.9131707549,70.27243089675903,68.34393000602722,1.9285008907318115,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.18,1.95,7%,1:07.96,0,0,0,0,168828,0,0,66945,61400,967,0,0,0,0,0,0,4096,0,0,163.0700000000,191.4760000000,191.5470000000,6.6760000000,4.6880000000,5.1780000000,6.1990000000,4.7400000000,4.9370000000,8.0790000000,5.9150000000,12.6700000000,6.5840000000,4.6200000000,47.1130000000,49375.3320000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,67057.8720000000,0.1010000000,0.1470000000,69.5570000000,154.8940000000,16971.9490000000,16970.1620000000,0.0020000000,50085.9210000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.9131707549,0.9131707549
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Tom_Hanusik/Tom_Hanusik_0001.jpg,False,False,0.8560047447681427,0.856004715,68.76334643363953,66.84605431556702,1.9172921180725098,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.12,2.07,7%,1:06.52,0,0,0,0,168832,0,0,66945,61654,639,0,0,0,0,0,0,4096,0,0,168.3500000000,195.3620000000,195.4010000000,6.6340000000,5.0290000000,5.2600000000,6.7390000000,4.9260000000,5.3310000000,7.6330000000,6.0230000000,13.3610000000,7.3150000000,4.9130000000,48.0430000000,46408.1420000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65195.0520000000,0.1000000000,0.1180000000,274.0960000000,389.4860000000,18073.1410000000,18071.3470000000,0.0020000000,47121.9090000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8560047150,0.8560047150
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,67.82165265083313,65.89923071861267,1.922421932220459,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.07,1.97,7%,1:05.51,0,0,0,0,168784,0,0,66942,60964,379,0,0,0,0,0,0,4096,0,0,166.8060000000,194.2460000000,196.4410000000,7.2670000000,5.0550000000,4.7280000000,6.2050000000,5.1060000000,5.5900000000,8.5260000000,6.1810000000,13.1470000000,6.9850000000,5.0230000000,47.2270000000,46074.9540000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,64459.3070000000,0.1090000000,0.1200000000,161.7470000000,210.1550000000,17676.5750000000,17675.0310000000,0.0010000000,46782.7310000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Donald_Keyser/Donald_Keyser_0001.jpg,False,False,0.9529924541711807,0.9529924393,67.73450136184692,65.79733157157898,1.9371697902679443,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",2.95,2.03,7%,1:05.44,0,0,0,0,168796,0,0,66939,61513,387,0,0,0,0,0,0,4096,0,0,164.2400000000,195.9100000000,194.4350000000,6.3830000000,5.0980000000,4.8320000000,6.1250000000,4.6660000000,5.2100000000,8.1600000000,5.8410000000,13.1450000000,6.4660000000,4.9160000000,46.5800000000,46057.8720000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,64395.0140000000,0.1280000000,0.1120000000,234.3040000000,147.8670000000,17643.8630000000,17642.3050000000,0.0010000000,46751.1480000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9529924393,0.9529924393
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,64.9179060459137,62.99174404144287,1.9261620044708252,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.08,8%,1:02.63,0,0,0,0,168820,0,0,66943,61704,796,0,0,0,0,0,0,4096,0,0,166.9260000000,196.4480000000,193.7630000000,6.7630000000,4.9210000000,4.8440000000,6.8600000000,4.7690000000,4.9930000000,8.5610000000,5.9060000000,14.7480000000,7.1340000000,4.9540000000,46.6460000000,43189.5239999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61673.3420000000,0.1000000000,0.1380000000,140.9630000000,143.2520000000,17783.5400000000,17781.7720000000,0.0020000000,43889.7980000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,64.77820158004761,62.85756254196167,1.9206390380859375,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.04,2.06,8%,1:02.48,0,0,0,0,168884,0,0,66945,61733,295,0,0,0,0,0,0,4096,0,0,166.9430000000,195.7290000000,194.1230000000,7.0160000000,5.0100000000,5.5730000000,6.1980000000,4.7390000000,4.8310000000,8.5090000000,5.9610000000,13.4690000000,8.0900000000,4.9780000000,47.4920000000,42385.4820000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,61455.3250000000,0.1040000000,0.1290000000,225.5720000000,120.6400000000,18369.5600000000,18367.7640000000,0.0020000000,43085.7630000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Tonga/Tonga_0001.jpg,False,False,0.9069311916828156,0.9069312215,63.51702904701233,61.59775471687317,1.9192743301391602,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.10,8%,1:01.21,0,0,0,0,168784,0,0,66948,61366,971,0,0,0,0,0,0,4096,0,0,170.9960000000,197.8780000000,196.6020000000,7.0060000000,5.0650000000,6.0400000000,6.6900000000,5.3080000000,5.0580000000,7.7830000000,6.3960000000,13.1020000000,7.4920000000,4.8290000000,47.2390000000,42260.7710000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60217.2100000000,0.1020000000,0.1540000000,197.3210000000,116.9830000000,17237.6390000000,17235.7970000000,0.0020000000,42979.5690000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9069312215,0.9069312215
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Bernardo_Segura/Bernardo_Segura_0002.jpg,False,False,0.7406129539012909,0.7406128645,66.19028043746948,64.27131509780884,1.9189653396606445,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,1.98,7%,1:03.91,0,0,0,0,168784,0,0,66946,61796,805,0,0,0,0,0,0,4096,0,0,164.7360000000,192.3790000000,194.6090000000,6.7090000000,4.9810000000,5.7470000000,6.2240000000,4.8040000000,4.8960000000,8.3220000000,5.9310000000,12.7040000000,6.9620000000,4.5990000000,45.4970000000,46067.5559999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62862.4720000000,0.0920000000,0.1230000000,246.5330000000,125.9540000000,16089.6710000000,16087.6570000000,0.0020000000,46772.7990000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7406128645,0.7406128645
0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,True,True,0.2804858684539795,0.2804861069,75.9675841331482,74.04970669746399,1.917877435684204,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.31,1.81,6%,1:13.74,0,0,0,0,168884,0,0,66945,61367,799,0,0,0,0,0,0,4096,0,0,162.6440000000,191.4380000000,193.7650000000,7.0410000000,4.9160000000,5.1180000000,6.7330000000,4.7270000000,5.8460000000,8.1710000000,5.9150000000,12.8360000000,6.8500000000,4.7160000000,47.6770000000,50616.4069999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,72703.8350000000,0.1130000000,0.1260000000,227.9650000000,148.6650000000,21382.6790000000,21381.1540000000,0.0010000000,51321.1550000000,27761639,27761118,29211,29211,27211922,27211913,27211913,27211913,0,0,549717,549205,0.2804861069,0.2804861069
