,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Ed_Rosenthal/Ed_Rosenthal_0001.jpg,lfw/Ed_Rosenthal/Ed_Rosenthal_0002.jpg,True,True,0.5481773912906647,0.5481774211,8.39891242980957,6.469728708267212,1.9291837215423584,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.80,0.31,35%,0:06.02,0,0,0,0,157884,0,0,64459,58366,15,0,0,0,0,0,0,4096,0,0,46.3830000000,46.4410000000,36.1130000000,1.2490000000,1.1510000000,0.4580000000,1.0350000000,1.1320000000,0.3830000000,1.2950000000,0.9360000000,1.1390000000,1.0200000000,0.9670000000,6.0010000000,3119.4850000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5322.0070000000,0.0980000000,0.1380000000,13.1110000000,26.4980000000,2051.3030000000,2048.7360000000,0.0040000000,3270.7020000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0,549717,542604,0.5481774211,0.5481774211
1,lfw/Ed_Rosenthal/Ed_Rosenthal_0001.jpg,lfw/Ed_Rosenthal/Ed_Rosenthal_0003.jpg,True,True,0.47597891092300415,0.4759789109,8.332979440689087,6.413524627685547,1.91945481300354,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.67,0.44,35%,0:05.95,0,0,0,0,157920,0,0,64460,57967,15,0,0,0,0,0,0,4096,0,0,42.0060000000,44.9270000000,36.0890000000,1.4440000000,1.3860000000,0.5970000000,1.0430000000,1.1020000000,0.6160000000,1.3150000000,1.0180000000,1.3030000000,1.1640000000,1.0090000000,6.8860000000,3055.9390000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5249.6640000000,0.1060000000,0.1360000000,28.4840000000,22.4890000000,2046.2740000000,2043.5680000000,0.0040000000,3203.3900000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0,549717,542604,0.4759789109,0.4759789109
2,lfw/Ed_Rosenthal/Ed_Rosenthal_0001.jpg,lfw/Marta_Dominguz/Marta_Dominguz_0001.jpg,False,False,0.6501933932304382,0.6501933336,8.775848865509033,6.866150617599487,1.909698247909546,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.91,0.40,36%,0:06.38,0,0,0,0,157904,0,0,64459,57722,9,0,0,0,0,0,0,4096,0,0,56.7510000000,59.3530000000,47.4270000000,1.7600000000,1.3550000000,0.8300000000,1.3820000000,1.3100000000,0.8280000000,1.8200000000,1.3680000000,2.0580000000,1.5220000000,1.3220000000,9.5730000000,3380.1100000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5688.8660000000,0.1060000000,0.1480000000,10.3950000000,27.8100000000,2113.2750000000,2110.8180000000,0.0050000000,3575.5890000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0,549717,542604,0.6501933336,0.6501933336
3,lfw/Ed_Rosenthal/Ed_Rosenthal_0001.jpg,lfw/Augusto_Pinochet/Augusto_Pinochet_0002.jpg,False,False,0.7983147203922272,0.7983146906,8.295804262161255,6.382534980773926,1.913269281387329,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.68,0.38,34%,0:05.92,0,0,0,0,157708,0,0,64457,57571,14,0,0,0,0,0,0,4096,0,0,44.4790000000,47.6590000000,35.9300000000,1.4400000000,1.2390000000,0.8310000000,1.2500000000,1.0910000000,0.6280000000,1.4950000000,1.2090000000,1.3380000000,1.5610000000,1.1560000000,7.8300000000,3045.5710000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5226.6760000000,0.1110000000,0.1170000000,14.3380000000,27.1230000000,2026.9910000000,2024.6540000000,0.0040000000,3199.6830000000,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0,549717,542604,0.7983146906,0.7983146906
0,lfw/Ed_Smart/Ed_Smart_0001.jpg,lfw/Ed_Smart/Ed_Smart_0002.jpg,True,True,0.5353540778160095,0.5353540182,8.486678838729858,6.567810297012329,1.9188685417175293,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.74,0.40,35%,0:06.10,0,0,0,0,157904,0,0,64456,57185,510,0,0,0,0,0,0,4096,0,0,49.2820000000,48.8400000000,40.2700000000,1.6170000000,1.2420000000,0.7170000000,1.2360000000,1.0680000000,0.6950000000,1.5960000000,1.1950000000,1.7670000000,1.3060000000,1.1240000000,8.5640000000,3153.5470000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5391.6980000000,0.1090000000,0.1640000000,12.4070000000,27.3730000000,2072.1920000000,2069.6940000000,0.0040000000,3319.5050000000,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0,549717,542604,0.5353540182,0.5353540182
1,lfw/Ed_Smart/Ed_Smart_0001.jpg,lfw/Ed_Smart/Ed_Smart_0003.jpg,False,True,0.8849876821041107,0.8849876523,8.389429330825806,6.4717042446136475,1.9177250862121582,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.41,35%,0:06.01,0,0,0,0,157748,0,0,64460,57802,13,0,0,0,0,0,0,4096,0,0,46.4140000000,45.9110000000,39.1060000000,1.6750000000,1.1550000000,0.8180000000,1.1190000000,1.1200000000,0.8430000000,1.5380000000,1.2620000000,1.9840000000,1.3290000000,1.0490000000,10.0400000000,3079.3360000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5316.2250000000,0.1030000000,0.1410000000,8.1810000000,28.6580000000,2076.3650000000,2073.8330000000,0.0040000000,3239.8590000000,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0,549717,542604,0.8849876523,0.8849876523
2,lfw/Ed_Smart/Ed_Smart_0001.jpg,lfw/Ralph_Friedgen/Ralph_Friedgen_0001.jpg,False,False,1.03389023989439,1.0338902473,8.478848218917847,6.565673589706421,1.9131746292114258,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.44,35%,0:06.21,0,0,0,0,157708,0,0,64456,57844,12,0,0,0,0,0,0,4096,0,0,51.7080000000,52.8590000000,42.3220000000,1.5970000000,1.2580000000,0.7110000000,1.3060000000,1.3360000000,0.7020000000,1.6330000000,1.1930000000,1.5190000000,1.3970000000,1.1940000000,8.1060000000,3170.8730000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5397.1330000000,0.1130000000,0.1320000000,131.3140000000,23.0820000000,2051.2700000000,2048.4120000000,0.0040000000,3345.8620000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0,549717,542604,1.0338902473,1.0338902473
3,lfw/Ed_Smart/Ed_Smart_0001.jpg,lfw/James_Gibson/James_Gibson_0001.jpg,False,False,0.8415122777223587,0.8415122628,8.673997640609741,6.752115964889526,1.9218816757202148,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.92,0.49,38%,0:06.30,0,0,0,0,157708,0,0,64456,57482,20,0,0,0,0,0,0,4096,0,0,68.9850000000,74.2030000000,56.0730000000,2.4680000000,1.9260000000,1.1780000000,2.0980000000,2.0890000000,1.1030000000,2.4080000000,2.0790000000,2.6250000000,2.1730000000,1.9440000000,13.2150000000,3307.3260000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5583.5080000000,0.1170000000,0.1180000000,27.4760000000,27.1630000000,2034.4110000000,2031.8280000000,0.0040000000,3549.0960000000,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0,549717,542604,0.8415122628,0.8415122628
0,lfw/Eddie_Sutton/Eddie_Sutton_0001.jpg,lfw/Eddie_Sutton/Eddie_Sutton_0002.jpg,True,True,0.4975006580352783,0.4975007176,8.346764087677002,6.421128511428833,1.925635576248169,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.79,0.28,34%,0:05.97,0,0,0,0,157756,0,0,64461,57392,19,0,0,0,0,0,0,4096,0,0,42.7920000000,45.8530000000,36.8600000000,1.4730000000,1.1530000000,0.6940000000,1.2470000000,1.0560000000,0.6740000000,1.4960000000,1.2470000000,1.5770000000,1.3340000000,1.1160000000,8.3950000000,3062.1170000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5259.8440000000,0.1030000000,0.1200000000,29.9890000000,23.5010000000,2044.8450000000,2042.1820000000,0.0040000000,3214.9980000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0,549717,542604,0.4975007176,0.4975007176
1,lfw/Eddie_Sutton/Eddie_Sutton_0001.jpg,lfw/Christoph_Daum/Christoph_Daum_0001.jpg,False,False,0.7340632081031799,0.7340631485,8.707773923873901,6.782536506652832,1.9252374172210693,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.75,0.52,35%,0:06.33,0,0,0,0,157904,0,0,64460,57375,24,0,0,0,0,0,0,4096,0,0,59.2930000000,61.9950000000,50.0660000000,2.0190000000,1.5560000000,0.8800000000,1.6440000000,1.4910000000,0.8500000000,1.9390000000,1.6440000000,2.0680000000,1.7910000000,1.4850000000,11.3160000000,3354.9420000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5634.5080000000,0.1080000000,0.1360000000,13.7920000000,22.1170000000,2072.2710000000,2069.8290000000,0.0040000000,3562.2360000000,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0,549717,542604,0.7340631485,0.7340631485
0,lfw/Eddy_Merckx/Eddy_Merckx_0001.jpg,lfw/Eddy_Merckx/Eddy_Merckx_0002.jpg,False,True,0.7477948367595673,0.747794807,8.453361511230469,6.547692775726318,1.9056687355041504,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.67,0.37,33%,0:06.06,0,0,0,0,157748,0,0,64452,57026,194,0,0,0,0,0,0,4096,0,0,45.9440000000,45.4720000000,34.4370000000,1.2360000000,1.0230000000,0.5620000000,0.9370000000,0.9730000000,0.5380000000,1.2520000000,0.8780000000,0.7580000000,1.0680000000,0.9990000000,5.7250000000,3092.7100000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,5366.5090000000,0.1140000000,0.1300000000,8.0430000000,26.8560000000,2126.8690000000,2124.3910000000,0.0040000000,3239.6390000000,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0,549717,542604,0.7477948070,0.7477948070
