,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,58.4523138999939,56.52774524688721,1.9245686531066895,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.28,1.96,9%,0:56.18,0,0,0,0,168616,0,0,66942,60647,551,0,0,0,0,0,0,4096,0,0,169.3930000000,197.4280000000,198.6070000000,6.7920000000,5.0360000000,5.2800000000,6.1720000000,5.1310000000,5.2290000000,7.5820000000,6.7560000000,12.7160000000,7.0490000000,5.0910000000,46.8380000000,39918.7640000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55048.7080000000,0.1130000000,0.1180000000,309.3800000000,143.5210000000,14410.0370000000,14408.2400000000,0.0020000000,40638.6690000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.3939682245,0.3939682245
2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Charlene_Barshefsky/Charlene_Barshefsky_0001.jpg,False,False,0.802210807800293,0.8022107482,60.366235971450806,58.44861578941345,1.9176201820373535,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.33,1.82,8%,0:58.11,0,0,0,0,168960,0,0,66946,60814,615,0,0,0,0,0,0,4096,0,0,167.6420000000,197.5670000000,197.0250000000,7.1270000000,4.9100000000,5.4860000000,6.1790000000,4.9090000000,5.0110000000,7.4770000000,5.9550000000,12.1150000000,7.7400000000,5.2350000000,46.4900000000,41332.5800000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57134.9580000000,0.0990000000,0.1340000000,180.4130000000,122.0740000000,15094.9220000000,15093.3540000000,0.0010000000,42040.0340000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8022107482,0.8022107482
3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Hilary_Duff/Hilary_Duff_0001.jpg,False,False,1.1197471022605896,1.1197471619,58.16314435005188,56.230814933776855,1.9323294162750244,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.17,2.02,9%,0:55.87,0,0,0,0,168876,0,0,66946,61107,547,0,0,0,0,0,0,4096,0,0,169.7120000000,200.2650000000,195.9940000000,6.8260000000,5.0090000000,4.8460000000,6.4430000000,4.7410000000,4.8320000000,7.6870000000,6.1880000000,12.9340000000,7.2440000000,5.1540000000,47.4580000000,39275.6620000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54832.4080000000,0.1250000000,0.1450000000,234.5540000000,148.3430000000,14849.6850000000,14847.3590000000,0.0020000000,39982.7200000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,1.1197471619,1.1197471619
0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,61.15852999687195,59.24257159233093,1.9159584045410156,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.38,1.91,8%,0:58.88,0,0,0,0,168888,0,0,66946,60985,777,0,0,0,0,0,0,4096,0,0,168.6210000000,200.3590000000,199.5370000000,6.7530000000,5.0580000000,5.1760000000,6.6260000000,4.8830000000,5.0800000000,7.6520000000,6.3240000000,13.8940000000,7.3530000000,5.2120000000,49.0830000000,41346.9130000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57768.0040000000,0.1180000000,0.1020000000,282.7970000000,172.9650000000,15703.7050000000,15701.6720000000,0.0030000000,42064.2970000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4174290299,0.4174290299
1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Ian_Campbell/Ian_Campbell_0001.jpg,False,False,0.9085563644766808,0.9085564017,61.2027153968811,59.2837917804718,1.9189236164093018,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.19,1.95,8%,0:58.83,0,0,0,0,168612,0,0,66944,61018,406,0,0,0,0,0,0,4096,0,0,167.0940000000,194.5650000000,192.9340000000,6.8390000000,5.1410000000,4.7760000000,6.3570000000,4.8700000000,5.2030000000,7.5490000000,6.1430000000,12.7680000000,6.9950000000,5.0980000000,46.7000000000,41639.6850000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57798.5120000000,0.1050000000,0.1380000000,171.8420000000,207.2720000000,15452.4350000000,15450.4620000000,0.0010000000,42346.0750000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9085564017,0.9085564017
0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,59.78050518035889,57.84835362434387,1.9321515560150146,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.18,1.97,8%,0:57.44,0,0,0,0,168668,0,0,66943,60103,304,0,0,0,0,0,0,4096,0,0,167.6930000000,196.9500000000,196.6990000000,6.5590000000,5.1370000000,5.2480000000,6.0630000000,4.9400000000,4.7100000000,7.4030000000,6.1900000000,12.7640000000,6.9440000000,5.2100000000,46.7960000000,40364.4510000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56356.1390000000,0.1110000000,0.1340000000,200.5350000000,190.0230000000,15289.9380000000,15287.2800000000,0.0020000000,41066.1980000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.5645234585,0.5645234585
1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,60.86629891395569,58.9550883769989,1.911210536956787,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.19,2.02,8%,0:58.55,0,0,0,0,168724,0,0,66948,60976,988,0,0,0,0,0,0,4096,0,0,167.2040000000,195.9970000000,192.4020000000,7.3620000000,5.1540000000,4.9060000000,6.4940000000,4.6190000000,4.7030000000,7.4210000000,6.1080000000,12.9490000000,7.1160000000,5.1090000000,47.2640000000,41188.5480000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57537.5970000000,0.1010000000,0.1330000000,169.6280000000,166.5980000000,15652.7770000000,15651.0670000000,0.0020000000,41884.8180000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7963255644,0.7963255644
2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Dave_Lewis/Dave_Lewis_0001.jpg,False,False,0.7894885838031769,0.789488554,57.944825887680054,56.02761149406433,1.9172143936157227,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.26,1.88,9%,0:55.66,0,0,0,0,168836,0,0,66945,60904,374,0,0,0,0,0,0,4096,0,0,169.2670000000,199.0040000000,197.7780000000,7.8740000000,5.3110000000,5.0960000000,6.1620000000,5.1260000000,6.1730000000,7.5800000000,6.0170000000,13.1220000000,7.2630000000,5.0560000000,46.2110000000,39978.8710000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54652.5000000000,0.0990000000,0.1240000000,211.7140000000,120.9650000000,13961.0930000000,13959.0580000000,0.0020000000,40691.4030000000,27761630,27761118,29220,29219,27211913,27211913,27211904,27211913,0,0,549717,549205,0.7894885540,0.7894885540
3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Gabi_Zimmer/Gabi_Zimmer_0001.jpg,False,False,0.9471146799623966,0.9471146464,62.56971573829651,60.649243116378784,1.9204726219177246,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.03,8%,1:00.30,0,0,0,0,168792,0,0,66944,60794,1086,0,0,0,0,0,0,4096,0,0,165.0380000000,195.4560000000,194.0640000000,6.9680000000,4.7960000000,5.1750000000,5.9140000000,4.7990000000,4.6210000000,7.3310000000,5.9740000000,12.2930000000,6.7120000000,5.2880000000,45.6380000000,42843.8649999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59261.6210000000,0.1030000000,0.1250000000,227.9110000000,144.4890000000,15726.1870000000,15724.5980000000,0.0010000000,43535.4320000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9471146464,0.9471146464
0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,True,True,0.2804858684539795,0.2804861069,59.478010177612305,57.54055881500244,1.9374513626098633,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.22,1.98,9%,0:57.15,0,0,0,0,168796,0,0,66945,60642,417,0,0,0,0,0,0,4096,0,0,168.1870000000,199.1780000000,198.7440000000,6.7790000000,5.0850000000,4.5940000000,6.2210000000,4.7190000000,5.6440000000,8.0570000000,6.2000000000,13.1600000000,6.7150000000,5.3650000000,47.5790000000,40710.3590000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56170.4510000000,0.1070000000,0.1320000000,179.0830000000,125.3940000000,14739.8930000000,14738.2030000000,0.0020000000,41430.5560000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.2804861069,0.2804861069
