,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.430785756074368,0.4307857561,8.293277502059937,6.374428033828735,1.9188494682312012,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.66,0.55,70%,0:06.01,0,0,0,0,303844,0,0,128604,89241,52,0,0,0,0,0,0,4096,0,not measured,not measured,95.8690000000,106.0900000000,76.6900000000,1.6970000000,1.5290000000,0.7740000000,1.5700000000,1.3910000000,0.7360000000,1.7010000000,1.4670000000,1.4260000000,1.5740000000,1.4250000000,8.0420000000,2283.1940000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3799.3810000000,0.0860000000,0.0840000000,442.0030000000,244.9980000000,1206.7350000000,1201.0260000000,0.0020000000,2592.6440000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.4307857561,0.4307857561
1,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Celso_Amorim/Celso_Amorim_0001.jpg,False,False,0.988617625273963,0.9886176253,8.353173017501831,6.418972492218018,1.9342005252838135,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.64,0.60,70%,0:06.02,0,0,0,0,307920,0,0,129632,89790,1010,0,0,0,0,0,0,4096,0,not measured,not measured,114.9340000000,124.0640000000,78.1860000000,2.1620000000,1.9540000000,0.8950000000,1.9170000000,1.8040000000,0.7390000000,2.1240000000,1.9790000000,1.7460000000,1.9860000000,1.9140000000,10.8210000000,2261.5460000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3808.3950000000,0.1010000000,0.1150000000,390.6790000000,270.1860000000,1191.6250000000,1187.2240000000,0.0020000000,2616.7690000000,98546487,98545454,49947,49956,96945330,96945321,96945321,96945321,0,0,1601157,1600133,0.9886176253,0.9886176253
0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639357213838,0.4893639357,8.256203651428223,6.326104164123535,1.9300994873046875,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.95,0.58,75%,0:05.97,0,0,0,0,297700,0,0,127071,92002,1819,0,0,0,0,0,0,4096,0,not measured,not measured,120.3840000000,131.6210000000,81.2750000000,2.3870000000,1.9310000000,0.9230000000,2.1890000000,2.0060000000,0.9120000000,2.3610000000,2.1500000000,1.8590000000,2.1670000000,2.1700000000,11.2780000000,2220.4500000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3792.3430000000,0.0800000000,0.0870000000,391.7180000000,247.1040000000,1198.0620000000,1193.5790000000,0.0020000000,2594.2800000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.4893639357,0.4893639357
1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.4849833189643322,0.484983319,8.320236444473267,6.402113914489746,1.9181225299835205,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.73,0.52,70%,0:06.00,0,0,0,0,296076,0,0,126676,89256,38,0,0,0,0,0,0,4096,0,not measured,not measured,104.3270000000,114.5220000000,76.4870000000,1.9850000000,1.7360000000,0.8300000000,1.8090000000,1.6130000000,0.6970000000,1.9730000000,1.9650000000,1.4340000000,1.7520000000,1.5830000000,9.1290000000,2260.9120000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3819.6670000000,0.1030000000,0.1070000000,390.7030000000,245.8800000000,1229.2050000000,1225.0080000000,0.0010000000,2590.4600000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.4849833190,0.4849833190
2,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0004.jpg,True,True,0.5589126656877189,0.5589126657,8.29807448387146,6.384141683578491,1.9139328002929688,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.75,0.62,72%,0:06.04,0,0,0,0,301532,0,0,128093,91381,1035,0,0,0,0,0,0,4096,0,not measured,not measured,95.4550000000,107.2250000000,73.7970000000,1.8260000000,1.5140000000,0.6480000000,1.6290000000,1.4560000000,0.5610000000,1.7010000000,1.3970000000,1.2720000000,1.7850000000,1.4140000000,8.1260000000,2301.6920000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3815.2520000000,0.0960000000,0.1260000000,399.6810000000,269.2460000000,1206.1620000000,1201.7810000000,0.0020000000,2609.0880000000,98546487,98545454,49947,49956,96945330,96955410,96945321,96945321,0,0,1601157,1590044,0.5589126657,0.5589126657
3,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0005.jpg,False,True,0.695187324294662,0.6951873243,8.179122686386108,6.255465269088745,1.9236574172973633,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.66,0.49,70%,0:05.88,0,0,0,0,313812,0,0,131165,89267,42,0,0,0,0,0,0,4096,0,not measured,not measured,94.6000000000,102.1730000000,73.0800000000,1.6400000000,1.6460000000,0.7320000000,1.5080000000,1.5120000000,0.7170000000,1.8880000000,1.3590000000,1.4380000000,1.4540000000,1.4800000000,8.2340000000,2249.1970000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3716.0830000000,0.0840000000,0.0960000000,375.6680000000,245.1550000000,1166.0090000000,1161.8080000000,0.0020000000,2550.0740000000,98546478,98545454,49956,49956,96945321,96945321,96945312,96945321,0,0,1601157,1600133,0.6951873243,0.6951873243
4,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0006.jpg,False,True,0.8743329872996608,0.8743329873,8.582546710968018,6.670725584030151,1.9118211269378662,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.66,0.58,71%,0:05.98,0,0,0,0,299668,0,0,127584,90033,49,0,0,0,0,0,0,4096,0,not measured,not measured,103.6060000000,112.7290000000,75.5630000000,1.8840000000,1.7610000000,0.8510000000,1.9720000000,1.5060000000,0.6570000000,2.0270000000,1.7210000000,1.7570000000,1.7700000000,1.8500000000,8.8170000000,2261.3150000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3766.3080000000,0.0360000000,0.0380000000,412.3370000000,263.3730000000,1178.8330000000,1174.6240000000,0.0010000000,2587.4740000000,98546487,98545454,49947,49956,96945330,96945321,96945312,96945321,0,0,1601157,1600133,0.8743329873,0.8743329873
5,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0007.jpg,True,True,0.5664288380481566,0.566428838,8.33596396446228,6.404716968536377,1.9312469959259033,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.58,0.57,68%,0:06.05,0,0,0,0,319956,0,0,132699,90445,46,0,0,0,0,0,0,4096,0,not measured,not measured,99.4550000000,109.2460000000,74.7660000000,1.6660000000,1.5590000000,0.8560000000,1.7380000000,1.4060000000,0.7580000000,1.9370000000,1.5860000000,1.7160000000,1.6970000000,1.6550000000,8.4310000000,2321.2650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3898.1460000000,0.0960000000,0.0870000000,383.9800000000,240.8380000000,1261.0010000000,1256.4310000000,0.0020000000,2637.1430000000,98546478,98545454,49956,49956,96945321,96955410,96945321,96945321,0,0,1601157,1590044,0.5664288380,0.5664288380
6,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0008.jpg,False,True,0.7991299092450765,0.7991299092,8.291126251220703,6.3736937046051025,1.9174325466156006,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.51,0.60,68%,0:06.00,0,0,0,0,318136,0,0,132191,89264,2024,0,0,0,0,0,0,4096,0,not measured,not measured,106.9030000000,119.8460000000,77.5060000000,2.0570000000,1.6720000000,0.9720000000,2.0030000000,1.7630000000,0.8410000000,2.1910000000,1.7610000000,1.5570000000,1.9780000000,1.9190000000,9.7260000000,2231.4230000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3801.2550000000,0.1200000000,0.1200000000,420.7040000000,243.9410000000,1229.2460000000,1225.0380000000,0.0020000000,2572.0080000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.7991299092,0.7991299092
7,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg,False,False,0.9314342931071473,0.9314342931,8.209014415740967,6.286616325378418,1.9223980903625488,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.67,0.57,71%,0:05.92,0,0,0,0,318080,0,0,132194,89208,27,0,0,0,0,0,0,4096,0,not measured,not measured,121.8220000000,131.9380000000,79.7260000000,2.4620000000,1.9960000000,0.9650000000,2.1860000000,2.0150000000,0.7860000000,2.2330000000,2.1320000000,1.6620000000,2.0720000000,2.1570000000,10.8940000000,2230.6890000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,3760.8030000000,0.0710000000,0.0680000000,362.0130000000,241.8350000000,1156.8950000000,1152.7110000000,0.0020000000,2603.9070000000,98546478,98545454,49956,49956,96945321,96945321,96945321,96945321,0,0,1601157,1600133,0.9314342931,0.9314342931
